ltla	betweenCentral
E09000031	0.03304243344083981
E09000019	0.027066337823309933
E06000015	0.00942262695250743
E06000051	0.0
E06000054	0.06560266869031808
E09000025	0.06433788654904192
E07000194	0.005280465439827989
E07000134	0.0
E09000012	0.07626636311895275
E08000003	0.12100803136659709
E07000151	0.001517738569531398
E07000078	0.0
E07000146	0.015556820337696831
E08000019	0.004300259280338961
E09000008	0.009011572756592676
E07000094	0.0
E08000026	0.025706697021438057
E07000066	0.0
E06000030	0.015493581230633022
E09000007	0.23992917220008853
E08000011	0.0
E08000032	0.0042686397268070575
E08000025	0.06353158793397837
E07000216	0.0
E06000050	0.0
E06000025	0.0
E09000011	0.026402327199139947
E06000034	0.014323657749952569
E08000014	0.007873268829444127
E07000199	0.016663504711313476
E06000055	0.013058875608676404
E08000012	0.012647821412761651
E07000174	6.323910706380825e-05
E07000219	0.0002845759817871371
E06000059	0.0
E09000003	0.062219376462404344
E07000212	0.004774552583317523
E07000141	0.007620312401188894
E09000016	0.008252703471826977
E06000044	0.0
E08000029	0.0
E07000109	0.0
E07000241	0.007873268829444127
E06000052	0.0
E06000011	0.0
E06000010	0.004300259280338961
E07000113	0.0
E08000016	0.0
E06000060	0.0013280212483399733
E09000006	0.010592550433187882
E08000017	0.06829823562891292
E09000018	0.03136659710364889
E07000243	0.13585341174982607
E08000009	0.0
E07000010	0.0
E06000032	0.0
E06000041	0.007873268829444127
E07000065	0.003193574906722317
E07000064	0.0
E08000008	0.007873268829444127
E07000228	0.026979384051097198
E08000035	0.11675520141655599
E07000063	0.0
E07000211	0.008790235881869347
E08000005	0.026244229431480425
E07000207	0.015493581230633022
E09000005	0.0
E07000221	0.0429077341427939
E09000022	0.02645766141782078
E07000192	0.0
E09000014	0.0013596408018718776
E09000023	0.005659900082210839
E07000070	0.02305065452475811
E07000115	0.003762726870296591
E07000108	0.0
E07000153	0.0
E07000240	0.004173781066211345
E07000189	0.0
E06000035	0.0
E08000030	0.0
E07000099	0.0
E07000222	0.0
E07000149	0.0
E09000030	0.007620312401188894
E08000028	0.000252956428255233
E07000073	0.0
E07000197	0.03788022513122114
E09000002	0.0
E06000020	0.0
E07000132	0.0
E06000031	0.04360336432049579
E08000010	0.003731107316764687
E07000036	0.007904888382976032
E07000213	0.013027256055144501
E07000095	0.01641054828305824
E07000246	0.012679440966293556
E07000181	0.000252956428255233
E09000020	0.0025928033896161383
E06000027	0.0
E07000091	0.0
E07000090	0.0017074558907228228
E07000208	0.0
E09000024	0.0033200531208499333
E07000148	0.04790362360083475
E08000027	0.0
E09000001	NA
E07000144	0.0
E07000011	0.0
E09000017	0.16578131916777333
E09000021	0.0
E07000210	0.0012647821412761651
E07000179	0.08502497944729019
E07000076	0.0
E07000209	0.10604407765762347
E07000092	0.0
E09000015	0.0005691519635742742
E06000039	0.0
E07000214	0.0
E07000143	0.008031366597103648
E06000056	0.04583254284449503
E09000028	0.07208467716435843
E07000106	0.0
E08000006	0.002719281603743755
E06000023	0.06232214001138303
E07000074	0.000758869284765699
E06000021	0.002403086068424714
E08000034	0.0
E09000029	0.0003794346423828495
E07000096	0.0
E07000111	0.0
E07000229	0.021509201290077783
E07000038	0.0
E08000018	0.011319800164421677
E09000032	0.044038133181559476
E06000043	0.008157844811231265
E06000012	0.0007904888382976032
E07000154	0.0229874154176943
E06000013	0.007683551508252703
E09000004	0.013090495162208308
E08000007	0.014608233731739707
E07000026	0.0
E06000047	0.01647378739012205
E08000015	0.0
E06000004	0.015841396319483968
E06000018	0.07375260861316638
E08000004	0.0
E08000036	0.0011383039271485485
E09000010	0.00015809776765952064
E07000122	0.0
E07000028	0.007873268829444127
E07000032	0.007873268829444127
E08000013	0.003035477139062796
E06000040	0.0
E06000033	0.0
E07000202	0.003193574906722317
E06000007	3.952444191488016e-05
E07000067	0.0
E07000077	0.020900524884588628
E06000042	0.0
E08000031	0.01906659077973819
E07000088	0.0
E07000012	0.036868399418200214
E07000102	0.0003794346423828495
