,E09000031,E09000019,E06000015,E06000051,E06000054,E09000025,E07000194,E07000134,E09000012,E08000003,E07000151,E07000078,E07000146,E08000019,E09000008,E07000094,E08000026,E07000066,E06000030,E09000007,E08000011,E08000032,E08000025,E07000216,E06000050,E06000025,E09000011,E06000034,E08000014,E07000199,E06000055,E08000012,E07000174,E07000219,E06000059,E09000003,E07000212,E07000141,E09000016,E06000044,E08000029,E07000109,E07000241,E06000052,E06000011,E06000010,E07000113,E08000016,E06000060,E09000006,E08000017,E09000018,E07000243,E08000009,E07000010,E06000032,E06000041,E07000065,E07000064,E08000008,E07000228,E08000035,E07000063,E07000211,E08000005,E07000207,E09000005,E07000221,E09000022,E07000192,E09000014,E09000023,E07000070,E07000115,E07000108,E07000153,E07000240,E07000189,E06000035,E08000030,E07000099,E07000222,E07000149,E09000030,E08000028,E07000073,E07000197,E09000002,E06000020,E07000132,E06000031,E08000010,E07000036,E07000213,E07000095,E07000246,E07000181,E09000020,E06000027,E07000091,E07000090,E07000208,E09000024,E07000148,E08000027,E09000001,E07000144,E07000011,E09000017,E09000021,E07000210,E07000179,E07000076,E07000209,E07000092,E09000015,E06000039,E07000214,E07000143,E06000056,E09000028,E07000106,E08000006,E06000023,E07000074,E06000021,E08000034,E09000029,E07000096,E07000111,E07000229,E07000038,E08000018,E09000032,E06000043,E06000012,E07000154,E06000013,E09000004,E08000007,E07000026,E06000047,E08000015,E06000004,E06000018,E08000004,E08000036,E09000010,E07000122,E07000028,E07000032,E08000013,E06000040,E06000033,E07000202,E06000007,E07000067,E07000077,E06000042,E08000031,E07000088,E07000012,E07000102,E06000049,E07000242,E07000123,E06000009,E07000039,E07000130,E09000033,E07000075,E07000150,E07000138,E08000021,E07000118,E09000026,E07000245,E07000061,E07000200,E08000002,E07000110,E09000013,E06000037,E07000045,E07000098,E06000008,E06000024,E06000014,E07000220,E07000203,E07000173,E06000057,E06000016,E09000027,E06000036,E07000027,E07000071,E06000006,E07000127,E06000045,E09000009,E06000046,E07000105,E07000178,E08000033,E07000114,E07000081,E07000084,E07000079,E07000107,E07000072,E06000026,E07000103,E07000195,E07000198,E07000226,E07000244,E06000058,E07000193,E08000023,E07000171,E07000180,E06000022,E07000175,E07000139,E07000093,E07000237,E07000188,E07000239,E07000234,E07000196,E08000024,E08000001,E07000034,E07000069,E07000140,E07000147,E07000121,E07000085,E06000019,E08000022,E07000177,E07000224,E07000129,E07000145,E07000227,E07000170,E07000128,E06000038,E07000217,E07000112,E08000037,E07000136
E09000031,0.0,25143.9427525,0.001,0.001,0.001,146017.7330027,0.001,0.001,69763.0120733,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,24924.504706660002,0.001,0.001,0.001,0.001,0.001,0.001,103.318746583,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,88.689543527,0.001,0.001,1681.444026249,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2503.422372958,0.001,48642.100161200004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,30821.90218861,0.001,0.001,0.001,4510.366167203,0.001,0.001,0.001,0.001,0.001,0.001,192.922615301,0.001,0.001,638.198983318,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10523.88294841,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3235.796850949,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,94449.7922303,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,29139.54383717,0.001,0.001,0.001,0.001,0.001,119685.1675019,0.001,0.001,0.001,0.001,0.001,2206.266685883,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,33683.740036439995,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000019,25143.9427525,0.0,0.001,0.001,0.001,35000.36831148,0.001,0.001,216695.070267,0.001,0.001,0.001,0.001,0.001,3828.279574717,0.001,0.001,0.001,0.001,227666.97255900002,0.001,0.001,0.001,0.001,0.001,0.001,3940.74157321,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,26149.700462599998,0.001,0.001,626.312755835,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,843.0078261020001,0.001,0.001,304.47028860300003,0.001,0.001,509.279131387,0.001,0.001,0.001,0.001,0.001,0.001,0.001,206.63749316599998,0.001,0.001,5028.7885505,0.001,12818.839177819998,0.001,155892.44506549998,8192.35371136,0.001,0.001,0.001,0.001,1552.524174318,0.001,0.001,0.001,0.001,0.001,0.001,53762.32123079999,0.001,0.001,0.001,646.427910037,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7680.3316044,0.001,0.001,0.001,0.001,2033.459224784,0.001,0.001,NA,0.001,0.001,713.1736489799999,0.001,0.001,0.001,0.001,0.001,0.001,1544.2952475989998,0.001,0.001,0.001,0.001,108713.2652099,0.001,0.001,0.001,0.001,0.001,0.001,322.756792423,0.001,0.001,0.001,0.001,0.001,12050.80601738,592.482723768,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,26094.840951140002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,92.34684429100001,0.001,0.001,0.001,0.001,95455.5499404,0.001,0.001,0.001,0.001,0.001,8393.50525338,0.001,0.001,0.001,0.001,0.001,12279.38731513,0.001,0.001,669.286039812,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,473.620448938,0.001,0.001,0.001,0.001,0.001,0.001,4383.274965654,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,210.29479393,0.001,0.001,0.001,0.001,106.976047347,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E06000015,0.001,0.001,0.0,0.001,0.001,0.001,0.001,4681.34497792,0.001,0.001,0.001,0.001,0.001,4578.940556527999,0.001,0.001,0.001,0.001,0.001,1718.0170338890002,0.001,0.001,3413.175938003,0.001,0.001,0.001,0.001,0.001,0.001,463.562871837,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,536.708887117,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,60894.0577206,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,516.5937329149999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,9826.252827676999,0.001,0.001,0.001,0.001,0.001,40870.336037700006,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,191.093964919,0.001,0.001,0.001,68940.1194014,580.5964962850001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1675.958075103,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,13943.45916275,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,711.3449985980001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E06000051,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,372.130352737,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1692.415928541,0.001,1437.319200252,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,50196.4529859,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1293.7701452649999,0.001,0.001,0.001,1304.742047557,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2425.704731723,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,52299.400925199996,0.001,5685.274037638,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7548.668776896,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E06000054,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71134.49985980001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6007.11650487,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4212.296154937,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2037.116525548,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1458.348679645,0.001,0.001,3833.765525863,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,85.032242763,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,976.4993039880001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1390.688615511,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1760.0759926750002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,677.514966531,4015.716238872,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,98.747120628,0.001,NA,0.001,0.001,29944.150005249998,0.001,0.001,11922.80049064,0.001,3292.4850127910004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,121.60525040300001,0.001,0.001,0.001
E09000025,146017.7330027,35000.36831148,0.001,0.001,0.001,0.0,0.001,0.001,93352.6020011,0.001,0.001,0.001,0.001,0.001,725.974201654,0.001,0.001,3943.484548783,0.001,46264.8546646,0.001,0.001,0.001,0.001,0.001,0.001,49739.2903904,11328.48911649,0.001,0.001,0.001,0.001,0.001,0.001,0.001,95.089819864,0.001,0.001,43804.40557561901,0.001,0.001,601.625975678,0.001,0.001,0.001,0.001,0.001,0.001,0.001,476.363424511,0.001,90.518193909,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1917.3399255269999,0.001,2789.606157741,0.001,17875.057484049998,6034.5462606,3340.944247914,0.001,0.001,0.001,0.001,0.001,1280.969592591,0.001,0.001,0.001,0.001,201425.8395773,0.001,0.001,0.001,92163.9792528,0.001,0.001,0.001,0.001,0.001,0.001,653.7425115650001,0.001,0.001,2988.0147241880004,0.001,0.001,0.001,0.001,650.9995359919999,515.6794077239999,0.001,NA,0.001,0.001,1064.274522324,0.001,0.001,0.001,0.001,0.001,0.001,499.221554286,0.001,0.001,0.001,0.001,73511.7453564,574.1962199479999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4891.63977185,0.001,0.001,0.001,0.001,662.885763475,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16988.16204878,0.001,0.001,0.001,0.001,0.001,1798.4776506970002,501.05020466799994,0.001,900.6103131350001,3037.388284502,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,59339.704895899995,653.742511565,0.001,0.001,0.001,0.001,250890.83241040003,0.001,0.001,0.001,0.001,0.001,9161.538413819999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,309.956239749,0.001,0.001,1644.871018609,0.001,0.001,0.001,3078.532918097,0.001,1054.216945223,0.001,0.001,0.001,0.001,0.001,0.001,1047.816668886,11045.04830728,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,443.447717635,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E07000194,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,256.01105348,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,595.225699341,0.001,0.001,19438.553560660002,0.001,0.001,0.001,0.001,0.001,0.001,54859.511459999994,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,50470.750543199996,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,19612.275346950002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,97.832795437,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3679.244568584,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1161.1929925700001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E07000134,0.001,0.001,4681.34497792,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,457.1625955,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6866.58218441,0.001,0.001,4544.19619927,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1707.045131597,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,26158.84371451,16000.6908425,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6665.430642390001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1502.236288813,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1621.098563643,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000012,69763.0120733,216695.070267,0.001,0.001,0.001,93352.6020011,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,2305.928131702,0.001,0.001,2767.6623531570003,0.001,93626.89955840001,0.001,0.001,0.001,0.001,0.001,0.001,7616.32884103,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16256.70189598,0.001,0.001,13566.757184058,0.001,0.001,0.001,217.609395458,0.001,0.001,0.001,0.001,0.001,0.001,1212.395203266,0.001,94.175494673,105.147396965,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5348.80236735,0.001,12425.67934569,0.001,127091.201549,10816.467009529999,4204.067228218,0.001,0.001,0.001,238.638874851,0.001,0.001,0.001,0.001,0.001,0.001,178933.4398787,0.001,988.3855314709999,0.001,3361.973727307,0.001,0.001,0.001,0.001,0.001,0.001,4717.91798556,0.001,0.001,4946.49928331,0.001,0.001,0.001,0.001,3039.216934884,1963.056185077,0.001,NA,0.001,0.001,1899.967746898,0.001,0.001,0.001,699.458771115,0.001,0.001,3691.130796067,0.001,0.001,0.001,0.001,166132.8872047,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12635.97413962,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,45899.1245882,0.001,0.001,0.001,0.001,0.001,876.837858169,1867.966365213,0.001,1547.952548363,4763.634245110001,0.001,0.001,0.001,1493.093036903,0.001,0.001,2526.280502733,0.001,0.001,0.001,0.001,79820.5891743,1615.612612497,0.001,0.001,0.001,0.001,25546.24583654,0.001,0.001,0.001,0.001,0.001,11173.05383402,0.001,0.001,96.918470246,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,289.841085547,0.001,0.001,4379.61766489,0.001,0.001,0.001,4973.92903904,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2923.0976356270003,0.001,265.15430539,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E08000003,0.001,0.001,0.001,372.130352737,0.001,0.001,256.01105348,0.001,0.001,0.0,0.001,0.001,0.001,4717.91798556,0.001,0.001,0.001,0.001,0.001,7771.764123500001,0.001,0.001,3681.9875441570002,0.001,1821.3357804720001,0.001,0.001,0.001,0.001,0.001,0.001,7351.174535640001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,276.126207682,0.001,0.001,0.001,0.001,211.20911912100001,0.001,0.001,320379.54692640004,0.001,0.001,0.001,0.001,0.001,121492.788404507,0.001,4909.92627567,0.001,0.001,65922.8462711,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,240.467525233,0.001,0.001,0.001,0.001,3321.743418903,0.001,447.105018399,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,1119.1340337840002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,417761.58004423697,0.001,0.001,2740.2325974269997,1952.9986079760001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,261131.27454960003,0.001,0.001,0.001,0.001,411.44633595,98929.9856662,0.001,0.001,0.001,0.001,0.001,793.634265788,0.001,0.001,0.001,3150.7646081860003,0.001,0.001,652.828186374,464.477197028,0.001,0.001,0.001,20069.43794245,0.001,5376.23212308,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,797.2915665520001,0.001,0.001,0.001,0.001,43247.5815343,0.001,0.001,0.001,0.001,0.001,109.71902291999999,0.001,1174.907870435,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,320.01381685,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10734.177742340002,0.001,0.001,0.001,0.001,779.0050627319999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,98.747120628,0.001,0.001,0.001,0.001
