ltla	residual
E06000004	-23.857807577718255
E06000006	1.448851519255248
E06000007	10.324364607637868
E06000008	5.68614790749956
E06000009	-4.2410641648427205
E06000010	20.636200885071403
E06000011	5.52038015397104
E06000012	2.667668696733699
E06000013	0.22340973671102837
E06000014	-7.1202722424045675
E06000015	-7.528782113932966
E06000016	-3.8252737032605992
E06000018	0.19350931356296286
E06000019	-4.785687850694002
E06000020	-4.488441129412504
E06000021	-5.250041635572206
E06000022	-5.514180812578719
E06000023	-3.2090257702726603
E06000024	-2.657747776120887
E06000025	-11.927077937764931
E06000026	-2.6649633745221415
E06000027	2.877331298724772
E06000030	-8.59524008957036
E06000031	5.669772342508885
E06000032	3.6406034607491335
E06000033	6.749888355973308
E06000034	1.5493842803003783
E06000035	4.565178961086961
E06000036	-3.9151049822026867
E06000037	0.3522173597185887
E06000038	-5.160496100549121
E06000039	-5.6574382401178696
E06000040	-0.8326986537060161
E06000041	-1.3137733222216532
E06000042	-2.027806121697875
E06000043	-2.254663337658201
E06000044	4.387409197682864
E06000045	-7.060427420669448
E06000046	-1.982071520551452
E06000047	-10.38138013587782
E06000049	-5.7506909351967614
E06000050	-2.2832732267497917
E06000051	5.9935979890921836
E06000052	-11.717373122853548
E06000054	-4.335645235929022
E06000055	4.781306911606677
E06000056	-1.4067674144795959
E06000057	-8.37139596907879
E06000058	-11.772626025733057
E06000059	-8.078723976699305
E06000060	-7.831608695163588
E07000010	4.8262381783703105
E07000011	-3.0187845065527803
E07000012	-2.55218222125154
E07000026	-7.4834158371250545
E07000027	-2.8128013310916415
E07000028	-2.271001028062553
E07000032	3.1199779673525825
E07000034	-1.381009893892303
E07000036	2.683695914105689
E07000038	3.181284371825628
E07000039	-2.7146225842676586
E07000045	-6.050932868236012
E07000061	-3.30796380854209
E07000063	1.9051094173075818
E07000064	7.638488097886068
E07000065	0.26904431053647215
E07000066	5.174651694153976
E07000067	8.55815222286321
E07000069	-1.525690498181107
E07000070	-2.5560465751189962
E07000071	-1.1930881120675405
E07000072	-0.09225119316140429
E07000073	-0.6151589507842363
E07000074	0.9441197141332536
E07000075	0.7254278909355838
E07000076	3.932469479624155
E07000077	1.0163276758537876
E07000078	-3.1677738264249093
E07000079	2.193034726827971
E07000081	2.365358663687614
E07000084	-4.541527273657346
E07000085	-0.28957680735984326
E07000088	-1.7827118018805246
E07000090	-0.6698444753256361
E07000091	-2.64698817848158
E07000092	2.5751367170401958
E07000093	-0.2767324687394943
E07000094	0.37938425929926645
E07000095	-0.13871339208202116
E07000096	0.13347193506707455
E07000098	-1.6094193649183914
E07000099	0.5025211039858704
E07000102	-1.0382489493725622
E07000103	-4.16499666817899
E07000105	0.3398486690619684
E07000106	-5.063977950153999
E07000107	-2.257269472503207
E07000108	-2.5908987115102793
E07000109	-3.2578255974605153
E07000110	2.217353930266693
E07000111	-2.4469458450664012
E07000112	-3.397228759077274
E07000113	-2.3309120809054775
E07000114	1.1838166115181075
E07000115	-3.0574106066384026
E07000118	-2.838656449206159
E07000121	-3.1182608828935123
E07000122	1.7336962324368592
E07000123	4.425575648974778
E07000127	-4.095117272237621
E07000128	-0.32521454818859574
E07000129	-0.8728912225286809
E07000130	1.1593627206969188
E07000132	0.19565824651685126
E07000134	0.20060738744113138
E07000136	5.41801743963719
E07000138	-0.8267279308033997
E07000139	1.5582981981552262
E07000140	2.7863490190299984
E07000141	4.1259929063687295
E07000143	5.081035271891642
E07000144	-1.0999385849954502
E07000145	3.5865276099422676
E07000146	0.6383855371922049
E07000147	-0.1792646340751789
E07000148	-0.1612074873727254
E07000149	2.3717764965918136
E07000150	-3.605997136411892
E07000151	1.2647645392011508
E07000153	0.23956594572044665
E07000154	0.147607286384142
E07000170	1.3329354720664792
E07000171	1.9699580696512733
E07000173	-0.6799740203284532
E07000174	7.951300085967127
E07000175	1.7458860324067516
E07000177	-2.248935469653871
E07000178	-1.7094372224605525
E07000179	-1.3143568157168133
E07000180	0.9402764456630166
E07000181	1.418562216825518
E07000188	-2.0264173079974084
E07000189	-3.5366338484643407
E07000192	2.8393928787094893
E07000193	-1.5268782240134957
E07000194	-1.3264048825178776
E07000195	-1.4198537442820633
E07000196	-4.834670223713392
E07000197	0.15593785475562427
E07000198	-1.5239367313780372
E07000199	0.2637585792273027
E07000200	-0.320620360065341
E07000202	12.667862821697256
E07000203	1.0171596535650647
E07000207	-5.299997889382929
E07000208	-2.136736507476207
E07000209	-0.1458691800111911
E07000210	2.4507183567721817
E07000211	-1.2871021370932247
E07000212	-1.313330232902726
E07000213	-0.22054382275855566
E07000214	-1.601859032271082
E07000216	1.7627927358407165
E07000217	-0.48719136505372074
E07000219	0.7197843234842711
E07000220	-0.86825039686385
E07000221	-1.5127652663870954
E07000222	0.6539400422428514
E07000224	-1.6684393739137793
E07000226	-4.862922401282431
E07000227	-3.8221650810342513
E07000228	-2.742565790549099
E07000229	2.5318457964547756
E07000234	-0.12298439641253012
E07000237	-2.003840245109494
E07000239	6.9680735929397315
E07000240	-2.5862079293191442
E07000241	1.5772329772918763
E07000242	-0.8240315444103992
E07000243	2.5476743781100906
E07000244	11.798642793467815
E07000245	3.621335295529782
E07000246	-0.45537822661008676
E08000001	-6.703624016589632
E08000002	2.493896085772491
E08000003	3.9020901767236396
E08000004	-1.6517044050878837
E08000005	-1.033368840915518
E08000006	-5.685320978381348
E08000007	0.8437400798963317
E08000008	11.931373639572236
E08000009	2.590506751344318
E08000010	-3.2929838071380217
E08000011	5.931241606379814
E08000012	15.266038251678943
E08000013	-5.491731520504352
E08000014	-0.6557443927108402
E08000015	4.347096309438854
E08000016	2.2100661538444015
E08000017	-1.0301850167026458
E08000018	-2.5239929972519874
E08000019	-8.453364716449357
E08000021	-9.871545689643703
E08000022	-5.369143619616274
E08000023	-7.233671561905929
E08000024	-5.331507012642092
E08000025	23.61359077818443
E08000026	12.264340464146866
E08000027	1.8462744634081396
E08000028	13.569377504223276
E08000029	9.493772100319324
E08000030	1.8192203053731077
E08000031	6.794175429210352
E08000032	-9.589113145456615
E08000033	-6.2732665028969095
E08000034	9.63917053997401
