ltla	residual
E06000002	0.8049460560912898
E06000003	-1.1462406736663429
E06000005	-0.9327845967149229
E06000010	0.6030165303030366
E06000011	-0.5429595274375449
E06000012	-1.0891813216089676
E06000013	-1.0914199141222334
E06000014	-0.1256173957627622
E06000015	-0.36335440151407905
E06000016	-1.6678117003151862
E06000018	-1.4202886677120419
E06000019	8.029034233567671
E06000020	-0.12008864935082153
E06000022	-0.0003047373236531037
E06000023	-1.7532118218514223
E06000024	0.9536398035146778
E06000025	-0.2763721388876337
E06000026	1.898544383662534
E06000030	-0.24521035817481884
E06000031	0.06181105852420998
E06000032	-1.1954385966807202
E06000033	1.9297832294818988
E06000034	0.8814347127852347
E06000035	1.6807032542431108
E06000036	-0.935904335816619
E06000037	0.07486167404013822
E06000038	0.01393938858265198
E06000039	0.03419929594766036
E06000040	-0.9325855434610006
E06000041	-0.9913574648366281
E06000042	1.6040780703815893
E06000043	-1.2614057799879954
E06000044	-0.0883793169559084
E06000045	-0.06257752045146514
E06000047	0.6331409517008919
E06000050	-0.6756550014366578
E06000051	-1.3718801309976123
E06000052	-1.4028828566689515
E06000054	0.4141956241836895
E06000055	-1.0689514349041647
E06000056	-0.3584404409092783
E06000057	-1.7194775270253557
E06000058	-1.3731748525062493
E06000059	0.7755915602970063
E06000060	1.1435146170964106
E07000008	2.2128455899711414
E07000009	0.291185552808342
E07000010	1.2550462103821358
E07000011	-0.9803533876708543
E07000012	1.1165546907870318
E07000032	0.06550857781417418
E07000035	0.2579537961978301
E07000037	-0.8680691454971552
E07000039	0.11244330784138212
E07000041	-0.7611470345352641
E07000042	1.3047259530438673
E07000043	-0.7311049355940369
E07000061	0.16909439856471375
E07000062	-0.779163314725577
E07000063	-0.782050880903502
E07000064	1.2611933450036652
E07000065	1.1117855163142454
E07000066	-0.13365708495641604
E07000067	-0.9973916318684932
E07000069	1.16032577986309
E07000070	-1.042264331827841
E07000071	-0.027646719387665053
E07000072	0.05696136392414397
E07000073	0.11644905779394976
E07000074	-0.7402062860353644
E07000075	-0.8295608003867588
E07000076	0.09823046543037428
E07000078	-0.8168442454598221
E07000079	-0.7301816039945517
E07000081	0.11566443368388946
E07000083	-0.7577269709013952
E07000084	-1.001406075383929
E07000085	-0.8301650923011018
E07000086	-0.8514986853608352
E07000087	0.1737056529371669
E07000089	-0.7904612299674179
E07000090	0.1545201927667228
E07000091	-0.884832817026762
E07000093	8.13007868117408
E07000096	-0.9742214858647684
E07000098	0.11668021108088145
E07000099	-0.8788115529709679
E07000102	0.1799567634963669
E07000105	1.1146370565794856
E07000106	0.09837353991397468
E07000107	-0.9094109887561057
E07000108	-0.8423003839749111
E07000109	0.13084012730344952
E07000110	-0.9708432632267612
E07000112	-0.8345006145958688
E07000113	1.04734965151953
E07000114	-0.9319204157095679
E07000116	0.18628468240242713
E07000120	-0.9154091275823159
E07000121	0.00944018782824041
E07000123	0.9398424479537084
E07000124	-0.7953638464639925
E07000126	-0.9972856415789955
E07000130	-1.1199372584000162
E07000134	-0.8909706790090306
E07000136	-0.6808472465829096
E07000137	0.13651335559132316
E07000138	0.14820194485711435
E07000139	-0.8765652134346136
E07000141	0.07235578345511073
E07000142	0.17914923911122826
E07000143	3.225034271317214
E07000144	4.217745818309288
E07000145	6.285665736814021
E07000146	0.20720721139915943
E07000147	-0.7049018940419892
E07000148	3.1750047911974257
E07000149	1.1964699286925398
E07000153	-0.8491281678339209
E07000165	1.0111317676638327
E07000168	-0.8470260575554827
E07000175	0.09071609451242879
E07000176	-0.8944594557852039
E07000177	0.010377624486677117
E07000179	0.08828990337540654
E07000180	-0.9014551206200782
E07000188	-0.8195667347389431
E07000193	2.0797309196404523
E07000194	-0.871921801436178
E07000195	0.08404117143393042
E07000199	0.19211966767546684
E07000202	0.08757382570871741
E07000203	-0.7775382242384062
E07000207	-0.9111318122158456
E07000208	0.21626383669380211
E07000209	-0.8646509944444603
E07000210	-0.7600772920968446
E07000211	0.04911403186842589
E07000212	-0.7908482130320802
E07000213	-0.8676584046522637
E07000214	-0.8024682814320228
E07000215	-0.7902449129071096
E07000216	2.171944013186449
E07000217	0.16187627520795
E07000221	-0.8794271888094338
E07000222	0.08701310646706228
E07000224	0.15457678113693185
E07000225	0.21860015056971815
E07000227	-0.8597995149040762
E07000228	0.07104442358997964
E07000229	0.2029164817479382
E07000235	-0.719747746576346
E07000236	-0.812663553737502
E07000237	0.18134252290050812
E07000240	0.07734150397272943
E07000241	-0.8758026433577708
E07000242	-0.9725100016860232
E07000243	0.1632804411742773
E07000244	0.8914732287968579
E07000245	0.12574991427703186
E08000003	-2.2320189502813266
E08000004	-0.36830491402522103
E08000008	-1.4274322910631245
E08000010	-1.8371401332851458
E08000011	-1.1837335774963114
E08000012	1.742365004141543
E08000014	1.4301648156533333
E08000015	1.1886381417166882
E08000016	0.4650340480987203
E08000017	-0.6654622500773306
E08000019	-0.29387323498076734
E08000022	-1.397198711676865
E08000024	0.3224024545521944
E08000025	1.4953725350158478
E08000026	-0.5730536479161183
E08000028	-1.6413157609973728
E08000029	-1.1610784982427307
E08000030	-0.5104331741599637
E08000031	-0.471168306144484
E08000032	-1.1847731286607295
E08000033	-0.26476056941705695
E08000034	-0.9606930555759758
E08000035	3.8611031695760207
E08000036	-0.8427564511611694
E08000037	1.6986748115918462
E09000002	-1.1840822792846728
E09000003	-1.5518613513775896
E09000004	0.7509525703399831
E09000005	-0.49627188880087525
E09000006	0.5882211201654117
E09000007	-1.050638942737009
E09000009	-1.5850010675356225
E09000010	1.6036670151736687
E09000011	-1.2906743351677261
E09000012	-1.2004022684426685
E09000013	-0.017510267037039284
E09000014	0.7791721624431285
E09000015	0.7349024764808241
E09000016	3.6720764368289234
E09000017	-0.4352594625229942
E09000018	-0.40366547364988925
E09000019	-0.0880983930643866
E09000020	-0.8444057397727054
E09000021	-1.0112155273015424
E09000022	-0.36610473121720055
E09000023	0.6867227536840725
E09000024	0.8697723870570986
E09000025	-0.47660700504728837
E09000026	-0.4161706564037182
E09000027	0.9852524935811589
E09000028	1.6778818117552932
E09000029	-1.1496230721427307
E09000030	0.6228082665020178
E09000031	3.698489349312703
E09000032	0.6621876231991775
E09000033	-0.9969450606984237
