ltla	eigenCentral
E07000035	1.7420252843369688e-06
E07000039	3.4318898213234374e-05
E07000193	1.2044879006049712e-05
E07000194	0.00015920737928044299
E09000025	0.18292824805754215
E07000070	0.0011285541555717982
E09000014	0.18427010692584664
E07000066	0.0019601223199922023
E09000029	0.02065248959074791
E09000016	0.028341247059197158
E09000024	0.08144149397064031
E06000034	0.00580562970453365
E09000026	0.0970716579850253
E06000040	0.0026997491511474435
E09000022	0.1605218911996835
E07000012	0.00036072829138867485
E07000078	1.9306023131281742e-05
E07000203	2.8158772436825935e-05
E09000004	0.02882113544062786
E07000148	0.0007041312719427526
E06000019	1.944100114774803e-06
E07000215	0.0007493436035304643
E06000024	0.00021424433963052972
E07000043	7.575784711559704e-07
E07000145	6.8478858459426845e-06
E06000015	0.0005472911763045928
E07000224	1.2913415306703514e-05
E06000018	0.0009119629471136348
E09000032	0.18520790354976685
E06000060	0.004884313708328876
E07000240	0.002997329140886021
E07000228	0.0011335741284876758
E07000090	0.0005072731151485905
E07000105	0.0016035098212232356
E07000149	0.00010183230205743875
E06000038	0.006082404705620692
E07000217	0.0023658335210867197
E09000002	0.03888789555162693
E09000031	0.09568579599696914
E06000042	0.002930706903971526
E07000222	0.0005240879782048044
E07000216	0.0006929277662987184
E07000202	0.000552646241884625
E07000147	2.9496665040993933e-06
E07000144	9.951789270384981e-05
E08000019	0.0007567982186299272
E07000069	0.0004297151988097575
E06000014	0.0013308916384336962
E09000023	0.13124695704755146
E08000028	0.0012721546525247592
E06000054	0.0007631157303154217
E07000153	0.0003489400281159922
E07000214	0.00010082400298937998
E07000124	9.042496890771434e-06
E07000093	0.00018599284012137425
E07000011	0.00056841049854534
E09000012	0.22596703636213133
E09000003	0.14632070005060477
E09000015	0.07467085853492965
E09000010	0.09339690849736713
E09000005	0.13979477707368637
E07000098	0.011769594936292128
E06000051	6.731968294170333e-06
E07000106	0.000669725572640835
E06000030	0.0010047647465166861
E07000176	9.481280641359915e-05
E08000032	0.00021359875612231337
E06000047	0.00034494669493871096
E08000036	0.0003732331502039489
E08000024	8.732223945281279e-05
E06000002	4.930227640014627e-06
E09000007	0.3869625836760474
E07000137	3.1741507891139017e-07
E09000033	0.4760959800798939
E06000033	0.0010323679279624495
E09000013	0.17273060014479152
E07000225	1.9665807509017284e-05
E09000028	0.3905053952712874
E09000017	0.06785326691251788
E09000021	0.019510347907362734
E07000091	7.210436099168607e-05
E06000020	7.043140461266282e-06
E09000018	0.05163576008482958
E07000130	0.0002311778377247339
E07000244	4.8955582139478984e-05
E06000023	0.002740575460788548
E08000034	0.00014437428968502758
E07000116	0.0008319818813403722
E06000022	0.0012050579841845976
E07000065	0.00011178520869990843
E07000143	6.172726923413744e-06
E07000084	0.0010057523205261713
E08000010	0.00025064179681221063
E06000031	0.0020443057149496474
E08000004	0.000262985535563247
E07000112	0.000427973988043069
E07000109	0.0015736121480482747
E06000056	0.002992216260561256
E07000062	2.3252239371258938e-06
E07000165	2.5005501069250746e-05
E08000015	8.622277799733497e-05
E06000035	0.0028072764268717424
E08000035	0.0014200164871446103
E08000012	0.0016165830377098652
E07000120	6.656607696438845e-07
E07000083	2.1537798076074492e-05
E06000026	0.00046776297069257887
E07000177	0.001505410183240197
E06000039	0.006293645720273173
E07000168	2.411900065568287e-06
E07000212	0.0007670652191904922
E07000089	0.00025068730874299713
E08000026	0.0009497165382229412
E07000037	1.1019640271910117e-05
E08000016	3.88171050270035e-05
E06000041	0.001295561470860252
E08000014	0.0002466686067942927
E07000126	8.213907057112176e-05
E07000102	0.0021867567431427233
E07000139	1.5751435858437648e-05
E07000123	0.0008203208030804817
E07000008	0.003075539846022289
E07000138	0.00012711271677833026
E07000235	2.21663874434343e-06
E06000059	4.246003710590522e-05
E07000061	0.00041867415869035226
E07000242	0.0007477357083196145
E07000195	2.5560105375068236e-08
E06000057	2.202325055734552e-05
E08000037	0.0013066037185522274
E07000096	0.0015422967337309326
E07000032	1.847145918444837e-05
E09000030	0.23504605977139015
E07000087	0.00014678044037695658
E07000243	0.0014744989650470432
E07000179	0.0009368688704052726
E07000074	2.6373826692611e-05
E07000086	0.0006013519661377786
E06000058	0.0004202700905757639
E07000110	0.0007105680538906676
E07000113	0.0007607263793476734
E06000052	4.136241962878011e-05
E07000041	0.0007987963289656287
E06000043	0.002940597650726217
E07000107	0.008718270313323843
E07000146	0.0002218877074363056
E07000071	0.0006762691777342669
E06000036	0.00044841605061077906
E07000207	0.004013541891861993
E09000011	0.08870419817072131
E07000209	0.0023797532020356157
E09000027	0.05006975649925526
E08000031	0.0005498397118549653
E09000006	0.05690897323818052
E07000188	4.644137676058633e-06
E07000229	0.0001641028927524443
E06000045	0.0009022317979402563
E07000211	0.0034951642560737905
E07000063	0.00024637046884423285
E09000009	0.12110742770421025
E08000025	0.004185199270430785
E07000134	1.0764798988973384e-05
E07000073	0.0009374656699078081
E09000019	0.22177087715236812
E06000032	0.004992045510203856
E07000136	6.125469972677528e-08
E07000064	3.0279631137151736e-06
E06000005	0.00046388180145838086
E08000022	2.3776035232219307e-05
E09000020	0.14224315810483323
E07000085	0.0002645971868700425
E07000210	0.0004962090459203494
E07000237	4.686554455058189e-05
E07000241	0.0017606363516789408
E06000012	3.610488561731307e-07
E08000017	0.0013136127956942737
E07000245	3.078908255797763e-05
E06000010	0.00028664840486307137
E07000081	0.0002343921377685873
E07000099	0.0013592649788737147
E07000079	4.6424104965455135e-06
E07000213	0.009428012394013717
E07000221	2.5115790759169973e-05
E07000199	0.00016933454896975753
E07000042	5.085952577596658e-05
E07000236	3.707205975356256e-05
E06000016	0.0008198140367620094
E07000076	0.00013626369342377298
E07000067	0.00031961136129389267
E08000003	0.0027777211238760656
E06000011	8.096175489718377e-05
E06000044	0.001004923656228425
E07000009	0.00029579795941489376
E07000075	0.0004142811732756337
E07000010	3.7239193720714234e-05
E08000008	0.0003053863153339872
E07000114	0.00032654684312775906
E07000072	0.013247572757136183
E08000029	0.0016212341459060503
E06000037	0.0008222505284175461
E07000227	0.0005615337866988109
E08000011	0.000345017450575708
E07000141	0.0006229675899146431
E07000142	4.83279530902182e-06
E07000175	0.00034657101874713996
E07000208	0.0033122776750427753
E06000050	5.650027900727673e-05
E07000180	7.278038093821912e-05
E08000033	2.004613797277252e-05
E06000025	0.0013397950393589449
E08000030	0.0004819366292657818
E07000108	0.00023321903171165086
E07000121	0.0002130924768047012
E06000055	0.00131231731968883
E06000003	5.646617841307906e-07
E06000013	2.1336338635515954e-06
