ltla	eigenCentral
E06000051	2.0414697145890368e-05
E07000235	4.649926491128746e-06
E08000027	0.0005251919576957426
E07000196	6.607918946513259e-05
E08000030	0.00045741396478651993
E06000015	0.0006387668554916293
E06000050	0.00012773961323738595
E06000021	0.00039846316203788566
E07000195	0.00010416659585761366
E06000011	6.189657519450402e-05
E08000025	0.004086275709212104
E08000029	0.0015515721213689253
E06000023	0.002570347252212271
E06000025	0.001429573766540985
E06000013	1.6870148363487306e-06
E06000020	8.592523764176326e-06
E08000031	0.0005603087346798812
E07000218	0.00036062066651224137
E09000015	0.06450604537762764
E08000026	0.0009879201094101127
E08000036	0.00033744761903616694
E09000003	0.1324879694394452
E07000220	0.0008563313416744085
E09000002	0.03495199201624837
E06000008	1.1179333207034622e-05
E07000155	0.00012531160706777736
E08000032	0.00018921280423880995
E06000016	0.0009330373032594734
E08000010	0.0003694384623176005
E07000087	0.0001266625924500402
E06000049	0.0014953051624184727
E08000028	0.0012667749898173592
E06000055	0.0014373846954515586
E07000188	1.2632617198008027e-05
E06000019	1.7782664802593002e-06
E08000005	0.0002937091909526608
E09000031	0.09167516663730327
E07000082	1.7861648475057832e-05
E07000238	5.355249441484252e-05
E07000219	0.0002825811053868949
E06000034	0.005450594898348909
E07000234	0.000422769011329772
E09000011	0.08944293862250273
E08000009	0.0013513730259961394
E07000134	2.9747761355962567e-05
E06000060	0.005015707467866545
E06000058	0.0005511931187344979
E06000059	5.594760580089535e-05
E07000192	4.1517462729884346e-05
E07000099	0.0017299129738501283
E08000001	0.00019328798706827997
E06000012	2.29112125061777e-07
E08000003	0.003966777122843172
E08000035	0.0013309139160238368
E07000117	3.108567084635924e-06
E06000014	0.0011555309105800245
E08000002	0.0002438644490112507
E08000006	0.0016543887405175278
E07000142	4.075179198424527e-05
E08000007	0.0014909869580472304
E07000128	2.886247088520636e-06
E08000016	4.540806406265289e-05
E08000034	0.00012478499724922798
E06000052	7.125994989990035e-06
E07000103	0.008857044131878041
E09000009	0.10698263012900616
E07000221	2.2049789417725733e-05
E07000237	8.600396572849154e-05
E07000193	4.9974373046095296e-05
E06000036	0.0005203711785313293
E07000154	0.0013602368169714578
E07000081	0.00022337469261846023
E09000019	0.2413344424711158
E07000127	2.437640075272397e-05
E06000031	0.0026708527260461542
E06000042	0.0029764426228821883
E07000084	0.0013734686042798667
E07000098	0.011444918716379412
E09000029	0.036072036142269934
E09000030	0.23520582867675704
E06000043	0.0034068404967415146
E09000023	0.13267663002423102
E09000018	0.04575359616316467
E09000021	0.024390918337106115
E07000113	0.0009548694844401838
E09000008	0.08425271191297642
E06000047	0.00022718694511169555
E09000025	0.16990758542011616
E07000224	8.196877587906127e-05
E08000017	0.001065394341770395
E06000004	3.980075470408558e-06
E07000041	0.0007099922207156787
E08000012	0.0015216747999373822
E07000122	1.7990003185598262e-06
E09000022	0.1717263709000262
E09000033	0.4623654145957566
E07000120	1.6831335324117403e-06
E06000057	2.6795544486658716e-05
E08000021	0.0003267334341704919
E06000056	0.003016597488036335
E07000225	2.747752050680207e-05
E06000033	0.001736208119075499
E07000226	0.005086232926952757
E07000148	0.0004925397957947092
E07000090	0.0004473161489198772
E07000139	1.0939905390122134e-05
E09000026	0.086710460711484
E09000032	0.1997605141277295
E09000006	0.06791445811993335
E07000179	0.0011306711936710171
E07000136	2.20609408297418e-05
E07000073	0.0010508700568158422
E06000010	0.00021775389131558
E09000012	0.24481581259247312
E06000005	0.00031307247633285815
E07000211	0.005740400459272755
E07000114	0.00036587227181403184
E08000019	0.0008503942465928194
E07000043	7.375422179108981e-07
E07000071	0.0012438507396097512
E07000072	0.012982606052743019
E06000045	0.0010259306533827758
E07000217	0.0033175653919176673
E06000009	7.452742397119096e-06
E07000207	0.0038940545409339063
E09000027	0.04831199990358907
E07000200	3.389574995768029e-05
E07000245	0.0003563865229922916
E07000203	2.594046463232081e-05
E07000202	0.0004612333829364569
E09000016	0.026756336620758183
E07000242	0.0030978486026731564
E07000110	0.0007844909432963769
E07000064	1.695743595273051e-05
E07000176	0.00021802753829540964
E06000037	0.000814538245389443
E07000172	0.00023629397266473133
E07000066	0.002807599792876867
E06000035	0.003286286571423233
E06000032	0.0035999932681489493
E09000013	0.16308484158214592
E07000241	0.0022254279320157427
E08000011	0.0003225219445273015
E09000014	0.17596494407346264
E07000077	0.0023327021381340657
E07000096	0.0018967142266054597
E07000213	0.007361959786546858
E07000197	0.0004213262185481059
E07000070	0.0017800385342079752
E07000067	0.0005007212498319202
E06000040	0.0027170101824651647
E07000027	3.990591691600854e-07
E07000107	0.008730008450293852
E09000007	0.3863894483104237
E08000033	2.2587938616929266e-05
E08000008	0.0005702207639987954
E07000118	2.387230763328201e-05
E06000041	0.0014147131787429312
E07000240	0.003820675218574198
E09000005	0.12166724141037365
E09000020	0.14151243306279757
E09000024	0.0913080832937931
E07000180	0.00018210008086391865
E08000015	8.26752878425665e-05
E07000105	0.002330845932859079
E07000095	0.006991611947445041
E07000181	2.205569643977888e-05
E07000116	0.0012799292528961964
E07000102	0.0029235181789139583
E07000228	0.0014861133416819066
E07000126	7.876227071768819e-05
E09000004	0.03002322534279659
E08000014	0.00022649070639938344
E07000215	0.004646061761773683
E07000194	0.00026614331531284467
E07000130	0.0003039406304094076
E09000017	0.055089548060601866
E08000037	0.001106585235497746
E06000054	0.0009454734771399417
E07000065	0.0004872764722378568
E07000031	1.7831120856052739e-06
E07000144	6.392596242381144e-05
E07000093	0.000279732724071126
E07000075	0.0006287611368098818
E06000039	0.005463205834855577
E08000004	0.000419228438702233
E07000012	0.003910514893140789
E07000178	0.002543461499513941
E07000028	0.00012302360861585673
E09000010	0.08570088037773928
E07000111	0.003005345902509324
E07000146	0.00018649459289649345
E07000121	0.00019284020859136524
E07000033	3.683867156945649e-05
E07000094	0.0006136548221905996
E07000040	4.0489761215191214e-05
E06000024	0.00018252047328832545
E06000030	0.0006674019785576426
E06000038	0.006323531520056677
E07000168	1.722675436504191e-06
E07000145	5.896796387079548e-06
E08000023	NA
E06000002	4.5132426715826e-06
E07000044	2.5480225934715354e-05
E07000045	6.580295675711465e-05
E07000189	0.00029522233184774377
E07000089	0.00033746975255695633
E07000085	0.00030451471786882973
E07000177	0.001477845682252528
E09000028	0.3967665784783484
E07000123	0.0007738452192138688
E07000216	0.0009139361895648541
E07000244	0.00010067084231126823
E07000214	0.00022033548578826814
E07000222	0.0004926761696800198
E07000106	0.0007333043388132327
E07000165	2.394439071332109e-05
E06000018	0.0010999162063348377
E08000022	5.6851246571150875e-05
E07000091	8.153123473666687e-05
E07000092	0.0009485560162642177
E08000018	0.0001651101487200492
E07000209	0.002009490716543416
E06000007	0.00026843543689222956
E07000063	0.00030152131280633635
E07000086	0.0006531043569468468
E06000022	0.001207685797301334
E07000109	0.001704497291701486
E07000164	3.5453272368299803e-06
E07000115	0.001987984583296891
