ltla	eigenCentral
E06000051	2.2355926468474155e-05
E07000235	2.6543227320511223e-06
E08000027	0.0006303685270051247
E07000196	7.341858504010156e-05
E08000030	0.0005219356567643076
E06000015	0.0005996587570209913
E06000050	9.907193093109728e-05
E06000021	0.0004008370803145557
E07000195	0.0001092566192917986
E06000011	8.316859630746406e-05
E08000025	0.004272374345342969
E08000029	0.0016412964843083504
E06000023	0.002689446810997564
E06000025	0.0013087869266838997
E06000013	2.5231449591981534e-06
E06000020	8.400924078678654e-06
E08000031	0.0006013318897805975
E07000218	0.00029457970550130207
E09000015	0.07309892572675634
E08000026	0.0009699082698241553
E08000036	0.0003859771406221936
E09000003	0.1432411767098862
E07000220	0.0006755836640120318
E09000002	0.03811746738638651
E06000008	1.2995874168619602e-05
E07000155	0.0001230125184780159
E08000032	0.0002143237875711978
E06000016	0.0008355898272592628
E08000010	0.0003698517512363348
E07000087	0.00018707211640996274
E06000049	0.0014370358688783357
E08000028	0.001453958562967718
E06000055	0.001388366164593541
E07000188	1.564795006336752e-05
E06000019	2.192058484421759e-06
E08000005	0.00034885180392554474
E09000031	0.09363063812832469
E07000082	5.8791758552384934e-05
E07000238	6.180959061132262e-05
E07000219	0.00019292005154728615
E06000034	0.005785088883502891
E07000234	0.0004803849473421982
E09000011	0.08894057202575653
E08000009	0.0016384813572181288
E07000134	2.7622349436191328e-05
E06000060	0.004796188235519261
E06000058	0.00042072166350849764
E06000059	4.7574720875772137e-05
E07000192	4.257107163635366e-05
E07000099	0.0014370497036341493
E08000001	0.0002264286245684475
E06000012	5.736792679152235e-07
E08000003	0.004380913835423865
E08000035	0.001413657968335342
E07000117	2.728750768600051e-06
E06000014	0.0013109178331671232
E08000002	0.0002922232391952181
E08000006	0.0019281713789829006
E07000142	0.00012871222949088028
E08000007	0.001612750779350512
E07000128	2.8042169555271056e-06
E08000016	4.951922534246663e-05
E08000034	0.0001479998898416768
E06000052	4.0721940786974005e-05
E07000103	0.009584351071139028
E09000009	0.11850719283960083
E07000221	2.8369999600293552e-05
E07000237	5.0195589613111776e-05
E07000193	4.9189533912553904e-05
E06000036	0.0004497337752232175
E07000154	0.0014978483574498802
E07000081	0.00023648350791015402
E09000019	0.21813636662271033
E07000127	2.5415918695830405e-05
E06000031	0.0027345462168093557
E06000042	0.002897050333781264
E07000084	0.0010089584006736547
E07000098	0.011903821053422659
E09000029	0.03665574599436137
E09000030	0.23266225627178483
E06000043	0.0031260041667881258
E09000023	0.13456374595119755
E09000018	0.05073473364820012
E09000021	0.024214008233847725
E07000113	0.0007486524019608192
E09000008	0.08412890015684377
E06000047	0.0003480858476928975
E09000025	0.17990133000393535
E07000224	3.8752410337223534e-05
E08000017	0.001301540893458127
E06000004	5.514206998817904e-06
E07000041	0.000793394961642286
E08000012	0.001608826665673916
E07000122	2.4063746637278305e-06
E09000022	0.1715632213528377
E09000033	0.4718196614510733
E07000120	1.7962973200098748e-06
E06000057	3.721336345398675e-05
E08000021	0.00045632090458567375
E06000056	0.0035825501954476506
E07000225	2.6203097423145797e-05
E06000033	0.0010308013462376816
E07000226	0.0061288238138951885
E07000148	0.0006966175352853908
E07000090	0.0005163651902941172
E07000139	2.058461463734431e-05
E09000026	0.09511934329351227
E09000032	0.19021441762521024
E09000006	0.06768377505552167
E07000179	0.0010781032667010336
E07000136	2.436119664534778e-05
E07000073	0.0010635564963626292
E06000010	0.00028210391567640885
E09000012	0.22265527820438313
E06000005	0.0004565473181999695
E07000211	0.006156299534012057
E07000114	0.000320149850750415
E08000019	0.0007817974658953745
E07000043	1.7453839540837225e-06
E07000071	0.0007070335984398192
E07000072	0.013163360991855298
E06000045	0.000908511775618949
E07000217	0.0023833834236670565
E06000009	8.486165839163936e-06
E07000207	0.0042638205332186105
E09000027	0.0503162829324753
E07000200	3.939953081673729e-05
E07000245	0.000318940177828176
E07000203	3.18160361561941e-05
E07000202	0.0005510980315222459
E09000016	0.02886605711199105
E07000242	0.002446029454812572
E07000110	0.0007840640223958738
E07000064	3.7827248476639877e-06
E07000176	0.00010599146596415129
E06000037	0.0008070644845998018
E07000172	0.00022693164749927903
E07000066	0.002093583029643537
E06000035	0.002815503941634697
E06000032	0.005056717602672825
E09000013	0.17042170450064698
E07000241	0.0017821161015781602
E08000011	0.0003560863205066456
E09000014	0.18065691474370424
E07000077	0.0038120877330780996
E07000096	0.0017216797132474993
E07000213	0.009263841866483328
E07000197	0.00037690773691669016
E07000070	0.0012208972052532418
E07000067	0.0003315581565953545
E06000040	0.0026506087304409847
E07000027	7.459597032116346e-07
E07000107	0.0087906289193438
E09000007	0.3814965833847298
E08000033	2.1589506987337193e-05
E08000008	0.0006551435628302917
E07000118	2.5138630188860753e-05
E06000041	0.0012730783428081412
E07000240	0.003113632085344228
E09000005	0.13678416302088078
E09000020	0.1402807385158873
E09000024	0.09143461700849372
E07000180	0.0001796783836550948
E08000015	8.722454478807583e-05
E07000105	0.001964270278672816
E07000095	0.007445347018447652
E07000181	2.081847324126536e-05
E07000116	0.0008801585259799647
E07000102	0.0029314652111681913
E07000228	0.0013957368956237397
E07000126	9.009114496865965e-05
E09000004	0.029122628511617864
E08000014	0.0002453646394927005
E07000215	0.004769035309071989
E07000194	0.0001687978626577239
E07000130	0.00023745793350443852
E09000017	0.06639027406883875
E08000037	0.0014144445454639509
E06000054	0.0007784895898003336
E07000065	0.0005176942216263716
E07000031	2.759750069013933e-05
E07000144	9.940062919384757e-05
E07000093	0.00018705904907576737
E07000075	0.00040898399121042816
E06000039	0.00615124559923403
E08000004	0.0004973950100513779
E07000012	0.0030281798904657742
E07000178	0.0022749871672330876
E07000028	9.806919791932055e-05
E09000010	0.09146571089081394
E07000111	0.0025621977130351995
E07000146	0.0002226492395130043
E07000121	0.00020983837012855853
E07000033	3.975146455906208e-05
E07000094	0.000440641909922057
E07000040	5.158809027687015e-05
E06000024	0.00020897275800994334
E06000030	0.0009924455641696541
E06000038	0.005997593669558353
E07000168	2.371200374158919e-06
E07000145	9.500789463929944e-06
E08000023	NA
E06000002	5.794956434862922e-06
E07000044	3.250392370526904e-05
E07000045	0.00011263010803932203
E07000189	0.00040920030269838716
E07000089	0.000295672262522753
E07000085	0.000266795925411999
E07000177	0.0015514109563047346
E09000028	0.3932559201631458
E07000123	0.000814661159486406
E07000216	0.0007245096993428359
E07000244	0.00014803402410048817
E07000214	0.00015710258053183162
E07000222	0.0005171485163376113
E07000106	0.0006610095035720295
E07000165	2.650559509530954e-05
E06000018	0.0009537763232307573
E08000022	8.040902808210516e-05
E07000091	7.210290555754199e-05
E07000092	0.0008376603186670837
E08000018	0.00017849324983355548
E07000209	0.0024522172274281133
E06000007	0.00022098954752074098
E07000063	0.0002651698004122697
E07000086	0.0006192030619723033
E06000022	0.001195450479596862
E07000109	0.0015629420550562585
E07000164	3.332855375366105e-05
E07000115	0.0015534150956043626
E07000212	0.0007635430158674701
E06000006	4.011741905319114e-05
E07000010	5.783712743939366e-05
E08000024	9.633288342758134e-05
E06000003	7.544947282538427e-07
E07000124	9.04821509344345e-06
E07000125	8.431425652045834e-06
E07000151	0.00015570979522236202
E07000029	5.959736200681559e-07
E07000171	0.0005083731093616466
E06000044	0.0010142775205588732
E06000046	5.868669869145566e-06
E07000076	0.0001344378939242068
E07000062	2.8566275222968363e-06
E07000083	3.911653595519029e-05
E07000198	5.066080527315187e-05
E07000108	0.00025743044727665414
E07000143	1.3325926729681459e-05
E06000026	0.0004625287673047405
E07000229	0.0003681993511583309
E06000001	4.1247699977097045e-06
E09000001	NA
E07000069	0.00043079111819102145
