,E07000213,E09000028,E09000014,E07000211,E08000003,E07000109,E09000022,E09000024,E07000098,E07000063,E06000051,E07000071,E08000026,E09000025,E09000004,E07000245,E09000033,E09000010,E09000002,E09000027,E07000207,E09000005,E06000043,E09000032,E09000011,E09000008,E06000032,E09000012,E09000006,E09000009,E07000212,E07000042,E06000027,E07000045,E09000021,E07000164,E06000059,E07000225,E07000147,E07000047,E07000241,E07000165,E07000094,E07000181,E06000047,E06000026,E07000239,E07000044,E07000041,E09000026,E09000015,E06000044,E07000029,E09000017,E07000011,E07000026,E09000018,E06000020,E06000031,E07000010,E09000029,E09000003,E07000218,E09000020,E06000052,E07000085,E09000007,E07000146,E07000192,E07000070,E07000214,E07000119,E08000004,E08000028,E08000008,E09000031,E07000103,E08000007,E09000019,E07000068,E06000057,E06000011,E07000237,E06000010,E06000045,E07000069,E06000016,E07000172,E08000027,E06000030,E06000035,E07000246,E07000220,E07000243,E07000107,E07000130,E06000034,E06000054,E06000058,E07000066,E06000007,E07000065,E09000030,E07000095,E07000242,E08000005,E06000033,E07000136,E07000073,E06000022,E07000089,E07000008,E07000154,E07000032,E07000228,E07000149,E07000113,E07000075,E07000072,E07000209,E08000011,E07000134,E07000080,E08000037,E07000198,E07000133,E07000144,E06000039,E07000116,E07000173,E06000050,E06000041,E07000084,E07000177,E06000060,E08000032,E07000096,E07000196,E06000042,E08000035,E08000024,E07000217,E06000012,E07000137,E07000061,E08000025,E08000021,E06000019,E07000195,E07000106,E07000179,E09000013,E06000056,E06000023,E07000129,E06000025,E07000235,E07000081,E07000099,E07000091,E07000074,E06000018,E08000019,E08000029,E08000030,E07000110,E07000108,E07000174,E07000170,E08000018,E07000033,E08000012,E08000014,E07000208,E07000111,E07000216,E07000169,E07000197,E08000009,E06000046,E07000046,E09000023,E07000078,E07000141,E07000140,E06000006,E07000132,E07000152,E07000076,E08000034,E06000001,E07000189,E07000153,E07000226,E07000219,E07000221,E06000049,E07000012,E07000090,E07000238,E07000187,E07000224,E06000038,E06000036,E07000240,E07000229,E08000022,E07000115,E07000086,E07000031,E07000227,E07000188,E07000038,E07000148,E07000244,E06000014,E07000093,E07000040,E07000088,E07000200,E07000118,E07000155,E06000037,E06000055
E07000213,0.0,2039.2417138297837,0.001,909.2346237203783,528.3316914481081,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2136.60499092546,0.001,0.001,20867.372007784863,23496.180489368107,0.001,0.001,424.9882333734595,0.001,0.001,0.001,0.001,0.001,868.7077774165946,30354.113651701082,0.001,0.001,0.001,2142.4369029545405,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,29638.468853556216,0.001,0.001,72597.4201654,0.001,0.001,0.001,0.001,0.001,0.001,439.6174364294594,0.001,0.001,311.9084475892432,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,95.88058759675675,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4168.433257260649,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,421.9734313923243,0.001,0.001,0.001,0.001,89.50502275140539,0.001,0.001,0.001,0.001,1134.7022735226487,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,143.91972736172974,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000028,2039.2417138297837,0.0,21562.75338277784,5512.936094880324,0.001,766.2539330412973,185741.45582790268,29033.037308164323,592.9275306176756,405.0707711046486,0.001,0.001,0.001,65198.7995657946,15580.595484472975,0.001,300032.10470290267,2688.956252256054,5285.491525746163,14395.926574836756,3407.5664293987566,10568.116518461082,5640.496814770649,119860.61909260543,81468.84566726486,60152.712971140536,1455.5562810887027,130150.4842151027,40013.835737157846,7310.1534595032435,1014.060771293946,0.001,0.001,0.001,9805.025656350812,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1284.9975657297296,0.001,0.001,0.001,0.001,0.001,0.001,14621.789608505405,4841.574289769838,2281.1177940867565,0.001,2507.722172504865,0.001,0.001,7039.809740867026,0.001,0.001,0.001,4178.120161986919,12114.561665833513,0.001,15110.582913315673,0.001,682.1360154692973,113919.97650027026,0.001,0.001,188.1038744295135,156.02835826956758,0.001,0.001,0.001,0.001,8603.552932393513,49.077022414216216,0.001,87276.0462046973,0.001,0.001,0.001,0.001,0.001,2105.1719735483784,891.1458118335677,0.001,0.001,0.001,0.001,583.2406258914054,0.001,0.001,512.2692218764864,4688.807848397892,0.001,2732.102516674595,1138.112459370162,1302.8886856833515,2379.914337698054,0.001,107.59383463821624,235895.899278,0.001,0.001,0.001,2205.89601350827,0.001,0.001,0.001,632.2682253223243,186.7200308971892,0.001,0.001,2702.102765813135,0.001,0.001,0.001,416.63574919621624,4855.80810895946,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1423.9255717784326,0.001,0.001,347.1470346802162,2747.2753725468647,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6009.291116135081,0.001,0.001,909.2840467036758,0.001,0.001,0.001,0.001,0.001,0.001,25850.19718381838,395.53213532827033,0.001,0.001,0.001,0.001,0.001,0.001,11.070748258594595,0.001,0.001,0.001,0.001,0.001,10.082288592648649,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2676.303968531946,1610.0031038927568,1946.2770822475677,0.001,0.001,0.001,0.001,0.001,206192.6863163243,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7625.966322772973,0.001,0.001,0.001,0.001,976.5981499545946,0.001,0.001,0.001,503.3236618996757,858.3289509241622,2151.77784679773,280.0306233624865,0.001,1788.1729586795136,1263.3008760622163,0.001,992.2158126765405,0.001,0.001,0.001,0.001,0.001,397.9538615098378,0.001,0.001,0.001,0.001,0.001,0.001,245.92876488735135
E09000014,0.001,21562.75338277784,0.0,0.001,0.001,0.001,7282.97081868973,533.125720827946,940.3711031976757,0.001,0.001,0.001,0.001,15358.686289468107,0.001,0.001,73571.05293635676,248202.22211902702,0.001,0.001,0.001,1600.217353199892,218.64727810724324,7353.645684804864,0.001,831.047464144054,0.001,114152.26452176756,0.001,569.8964204011352,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2151.3824629313513,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6748.214139412974,0.001,0.001,0.001,345.4666532481081,0.001,0.001,0.001,0.001,12.25689985772973,0.001,0.001,92420.97876594595,0.001,2578.3476156367024,0.001,0.001,104297.32165228648,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,44732.74218238378,0.001,0.001,137390.95126815676,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1289.4456342264866,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12009.290711410269,6383.472522678919,1799.3919758880002,0.001,0.001,0.001,978.7727612196757,0.001,0.001,558.6774031926486,0.001,0.001,0.001,0.001,0.001,0.001,322.97919584783784,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8646.05669802919,0.001,0.001,0.001,0.001,0.001,0.001,758.4945246636216,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,94.79328196421622,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E07000211,909.2346237203783,5512.936094880324,0.001,0.0,0.001,0.001,0.001,461.16585714708106,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,639.3357119338378,0.001,0.001,0.001,723.1570916060541,0.001,783.9967840450271,407.9373041358919,0.001,15963.623605027027,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,664.9368172818379,0.001,0.001,0.001,0.001,0.001,0.001,31124.617961305947,0.001,0.001,0.001,0.001,0.001,819.2353711359999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,113.0797857842162,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1276.6945045357836,0.001,0.001,0.001,0.001,885.1162078712973,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,20003.458259748106,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,58684.850367210805,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,608.3475014064325,0.001,0.001,0.001,0.001,301.3813521469189,0.001,0.001,755.3808767158919,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E08000003,528.3316914481081,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,204.16634400113514,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1133.76323684,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7014.604019385405,0.001,0.001,0.001,0.001,0.001,90127.75234095135,0.001,107554.29625157837,0.001,0.001,234581.24792229192,0.001,0.001,0.001,0.001,0.001,337.80609083702706,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2530.802705704703,0.001,0.001,0.001,0.001,59732.617613113514,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,84.06849458870269,0.001,0.001,0.001,0.001,0.001,0.001,1754.9607139037298,0.001,0.001,0.001,0.001,0.001,0.001,0.001,592.6804157011893,4438.628706946973,0.001,0.001,0.001,0.001,0.001,3444.139437038757,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,334.4947509561081,4235.549668578378,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6636.518197161082,0.001,0.001,0.001,0.001,0.001,159.1914292005946,294056.86602225946,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1916.7221382357839,0.001,0.001,0.001,0.001,0.001,0.001,18104.627241465947,0.001,0.001,0.001,0.001,0.001,133.88686175237837,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1153.3347382257298,0.001,0.001,0.001,0.001,488.10138304410805,0.001,0.001,0.001
E07000109,0.001,766.2539330412973,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,557.0958677271351,853.2383836445406,0.001,524.4272757676216,0.001,0.001,0.001,0.001,0.001,0.001,0.001,155.6329744031892,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1170.0397065802163,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,28385.596226969727,0.001,0.001,0.001,61052.21126715135,0.001,1420.9107697972972,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,554.0316427627026,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1453.5299387735135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000022,0.001,185741.45582790268,7282.97081868973,0.001,0.001,0.001,0.0,66894.0078928919,0.001,0.001,0.001,0.001,0.001,2166.7035877535136,0.001,0.001,65426.14528896216,10.971902292,0.001,55.55143322616217,0.001,168.33468111059457,0.001,186833.703758773,1499.7898511397837,121427.32766312972,0.001,10410.951431575675,33186.05059463622,176.5388963379459,0.001,0.001,0.001,0.001,209.75114111372972,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,35.979931840432435,0.001,0.001,0.001,0.001,0.001,0.001,14923.269806618919,0.001,0.001,8214.594053843784,0.001,0.001,23256.973250209187,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1985.074124135946,0.001,0.001,10105.023164965405,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8257.592049312432,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8563.520315922702,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,31501.715323864326,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000024,0.001,29033.037308164323,533.125720827946,461.16585714708106,0.001,0.001,66894.0078928919,0.0,0.001,0.001,0.001,0.001,0.001,618.9240198320541,0.001,0.001,27179.675434515673,0.001,0.001,14589.664669362162,4503.965890866,0.001,0.001,207991.68290834595,0.001,74342.0514757946,0.001,3039.4640498004865,942.4962914794594,204.5617278675135,0.001,0.001,0.001,0.001,78137.73659302702,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,147018.54841447028,171.30006010843243,0.001,4441.594085944811,0.001,0.001,7989.225250008107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10.873056325405406,0.001,0.001,1485.6054549334594,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,948.7235873749189,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,321.34823739902697,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,240.78877462443245,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12396.766900461082,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8654.45860518973,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E07000098,0.001,592.9275306176756,940.3711031976757,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,212.86478906145945,5419.724348381622,0.001,0.001,0.001,1239.2318831964324,0.001,0.001,0.001,0.001,0.001,68.10487098367567,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12898.410180928648,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,19422.243976171892,0.001,0.001,414.3622919645405,0.001,0.001,0.001,0.001,0.001,0.001,0.001,55734.298264362165,0.001,0.001,0.001,0.001,4392.764178447082,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,47287.91041885405,0.001,485.1360040462703,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,757.9014488640539,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1011.7873140622702,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12945.36201506108,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E07000063,0.001,405.0707711046486,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,28211.133095930272,0.001,0.001,199.3723146212973,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5130.896433992217,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,20321.742272182702,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10520.176224662702,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
