,E07000213,E09000028,E09000014,E07000211,E08000003,E07000109,E09000022,E09000024,E07000098,E07000063,E06000051,E07000071,E08000026,E09000025,E09000004,E07000245,E09000033,E09000010,E09000002,E09000027,E07000207,E09000005,E06000043,E09000032,E09000011,E09000008,E06000032,E09000012,E09000006,E09000009,E07000212,E07000042,E06000027,E07000045,E09000021,E07000164,E06000059,E07000225,E07000147,E07000047,E07000241,E07000165,E07000094,E07000181,E06000047,E06000026,E07000239,E07000044,E07000041,E09000026,E09000015,E06000044,E07000029,E09000017,E07000011,E07000026,E09000018,E06000020,E06000031,E07000010,E09000029,E09000003,E07000218,E09000020,E06000052,E07000085,E09000007,E07000146,E07000192,E07000070,E07000214,E07000119,E08000004,E08000028,E08000008,E09000031,E07000103,E08000007,E09000019,E07000068,E06000057,E06000011,E07000237,E06000010,E06000045,E07000069,E06000016,E07000172,E08000027,E06000030,E06000035,E07000246,E07000220,E07000243,E07000107,E07000130,E06000034,E06000054,E06000058,E07000066,E06000007,E07000065,E09000030,E07000095,E07000242,E08000005,E06000033,E07000136,E07000073,E06000022,E07000089,E07000008,E07000154,E07000032,E07000228,E07000149,E07000113,E07000075,E07000072,E07000209,E08000011,E07000134,E07000080,E08000037,E07000198,E07000133,E07000144,E06000039,E07000116,E07000173,E06000050,E06000041,E07000084,E07000177,E06000060,E08000032,E07000096,E07000196,E06000042,E08000035,E08000024,E07000217,E06000012,E07000137,E07000061,E08000025,E08000021,E06000019,E07000195,E07000106,E07000179,E09000013,E06000056,E06000023,E07000129,E06000025,E07000235,E07000081,E07000099,E07000091,E07000074,E06000018,E08000019,E08000029,E08000030,E07000110,E07000108,E07000174,E07000170,E08000018,E07000033,E08000012,E08000014,E07000208,E07000111,E07000216,E07000169,E07000197,E08000009,E06000046,E07000046,E09000023,E07000078,E07000141,E07000140,E06000006,E07000132,E07000152,E07000076,E08000034,E06000001,E07000189,E07000153,E07000226,E07000219,E07000221,E06000049,E07000012,E07000090,E07000238,E07000187,E07000224,E06000038,E06000036,E07000240,E07000229,E08000022,E07000115,E07000086,E07000031,E07000227,E07000188,E07000038,E07000148,E07000244,E06000014,E07000093,E07000040,E07000088,E07000200,E07000118,E07000155,E06000037,E06000055
E07000213,0.0,3335.6989086603685,0.001,860.1393928386316,649.5558646377895,0.001,0.001,100.72013814542106,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4002.38634003479,0.001,0.001,26563.552917473688,28238.211688357896,0.001,0.001,813.3644409622104,0.001,0.001,0.001,16.602220573421054,0.001,1347.570964398579,40882.36663231843,0.001,0.001,0.001,3033.6347389810526,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,39643.21538662105,0.001,0.001,91119.72363992105,0.001,0.001,0.001,0.001,0.001,0.001,1101.1362642348422,0.001,0.001,696.6676731635264,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,37.727944723368424,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6090.84944341421,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,906.9624670935264,0.001,0.001,0.001,0.001,271.9395607547895,0.001,0.001,0.001,0.001,1443.575109453579,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,359.0410657921579,77.81388599194736,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000028,3335.6989086603685,0.0,28617.41603073053,5981.419154765053,0.001,1219.1323362523158,220357.18326884735,38947.847017676315,1087.1807744774737,0.001,0.001,36.043661476789474,0.001,87390.23930821053,22688.257778987892,0.001,404131.59005486453,4495.496352254631,8049.430247293158,20579.535154271052,8052.846936164789,14503.603648183685,5754.858996910947,149612.47467468423,102341.8622999842,70446.34984762632,2062.3326518682106,181623.48083537896,56178.06463017894,11629.735205735264,1846.2150501428946,0.001,0.001,0.001,15617.155486064737,0.001,68.71875646042105,0.001,0.001,0.001,0.001,0.001,2949.613066166,0.001,0.001,0.001,0.001,0.001,34.359378230210524,20803.78543795842,7475.330272102105,3557.5430734240526,0.001,5364.490262732422,0.001,0.001,9950.264197003684,0.001,93.02055758963158,0.001,7915.1688113515775,19544.422793302107,0.001,20763.843863825263,0.001,1559.4056744397367,161262.90250316315,0.001,0.001,462.50417951057887,595.6106783687894,0.001,0.001,0.001,0.001,12053.212136303684,364.96011834442106,0.001,120041.27310260526,35.03309152884211,0.001,0.001,0.001,0.001,3713.988925842,1579.9058076695264,0.001,0.001,0.001,0.001,1674.9475051550526,0.001,0.001,987.8080629293158,6608.838725304948,0.001,5387.396514885895,1669.3653092521054,2587.829024800842,3742.5736186553686,0.001,199.41913639494734,286857.49808163155,48.31486798757894,0.001,0.001,4258.878617299526,0.001,0.001,0.001,1515.5180652717368,535.1208486273684,0.001,0.001,2433.885536063526,0.001,143.0197088237895,0.001,1240.4505499161578,7415.273543766948,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3317.1236705695264,0.001,0.001,686.1769946562631,4617.149725036104,0.001,0.001,0.001,0.001,0.001,139.6030199521579,0.001,0.001,8833.82501641421,0.001,0.001,114.53126076736842,0.001,0.001,0.001,0.001,0.001,0.001,34813.17225921737,1297.1868341366317,0.001,0.001,0.001,0.001,0.001,205.33818894721054,465.53588935442104,0.001,0.001,0.001,0.001,0.001,596.4287588028421,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3823.852315897421,2831.2801374992105,3814.3240849596314,0.001,0.001,0.001,0.001,0.001,243205.68856815263,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6809.316554026316,0.001,0.001,0.001,0.001,1522.0145863656842,0.001,0.001,0.001,602.2034442196842,1426.1548084461053,3683.9124392959475,0.001,0.001,2823.580556943421,2661.311896730158,0.001,653.6462668080526,0.001,0.001,0.001,0.001,0.001,828.0417663966841,0.001,0.001,0.001,0.001,0.001,0.001,806.0979618126842
E09000014,0.001,28617.41603073053,0.0,0.001,0.001,0.001,8508.998961716841,790.3138216733158,1566.816520724684,0.001,0.001,0.001,0.001,19174.84292662421,0.001,0.001,97144.6454248263,294277.9688422737,0.001,0.001,0.001,3964.3215386621055,340.1770934304737,9212.066911217367,0.001,896.3755438293158,38.73851467131579,132837.0135387579,0.001,1916.0406213082106,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3203.2661231007896,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8705.81948967421,0.001,0.001,0.001,936.124628448579,74.44531949878947,0.001,0.001,0.001,184.1162200403158,0.001,0.001,113347.45025691579,0.001,3691.5638974732633,0.001,0.001,129300.01872094211,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,53093.42017001579,0.001,0.001,161205.15564899473,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1690.154176752737,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,14865.48393430579,7062.440264797894,2610.975888846684,0.001,0.001,0.001,1602.667692687579,0.001,0.001,1067.0656202754735,0.001,0.001,0.001,0.001,0.001,0.001,279.59101893210527,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10811.654771682632,0.001,0.001,0.001,0.001,0.001,0.001,1031.7437944757894,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E07000211,860.1393928386316,5981.419154765053,0.001,0.0,0.001,0.001,40.08594126857894,866.2990572832632,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3855.564963311579,0.001,0.001,0.001,745.4156425573683,0.001,1043.9668786081052,2356.408506720895,0.001,20600.709000799474,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,104.08870463857895,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,782.9992201453158,0.001,0.001,0.001,0.001,0.001,0.001,39528.20290206895,0.001,0.001,0.001,0.001,0.001,1235.3014554194738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,535.9870514398947,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2515.7417018472634,0.001,0.001,0.001,0.001,870.2450923181052,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,25325.845343130524,32.33823833431579,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,72587.79568970526,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,628.0451614600527,0.001,0.001,0.001,0.001,514.5244706406315,0.001,0.001,1304.886414692421,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E08000003,649.5558646377895,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,472.706123747,0.001,16.746587708842103,0.001,0.001,0.001,14.581080677526316,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1295.1656942407367,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12329.915812527368,0.001,50.095395991105256,0.001,0.001,0.001,113698.74361977367,0.001,139732.95037403685,0.001,0.001,294821.7517190263,0.001,0.001,0.001,0.001,0.001,713.1255266015263,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5426.231274314158,0.001,0.001,0.001,0.001,76408.71254051579,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2737.970845638737,0.001,0.001,0.001,0.001,0.001,0.001,0.001,902.6314530308946,5999.898148098948,0.001,0.001,0.001,0.001,0.001,4850.495138255001,0.001,0.001,405.7197729116316,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,569.2396149652106,7832.398320376842,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10607.134663169472,0.001,0.001,0.001,0.001,0.001,523.3789882797895,366172.46542530856,0.001,0.001,0.001,0.001,0.001,0.001,370.2054575980526,0.001,0.001,0.001,2585.134171606316,0.001,0.001,0.001,0.001,0.001,0.001,27304.156322183684,0.001,0.001,0.001,0.001,0.001,414.1411891445263,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1598.8660247881578,0.001,0.001,0.001,0.001,1702.7622399128418,0.001,0.001,0.001
E07000109,0.001,1219.1323362523158,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,735.8392892411052,1320.4299429394212,0.001,862.0161655991053,0.001,0.001,0.001,0.001,0.001,0.001,0.001,430.5990425825263,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1667.7772707624736,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,38495.49666002368,0.001,0.001,0.001,76269.1576429421,0.001,2454.0969350224736,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,684.203977138842,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2563.0941222653682,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000022,0.001,220357.18326884735,8508.998961716841,40.08594126857894,0.001,0.001,0.0,77828.32270548947,0.001,0.001,0.001,0.001,0.001,2697.018701557631,0.001,0.001,83554.8857438579,14.725447812947367,0.001,138.3999604903158,0.001,584.7350208337368,0.001,216825.00068887894,2619.974773621263,139891.754223,0.001,14575.78721589421,40908.83394047895,263.75875641426313,0.001,0.001,0.001,0.001,491.906952758,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,292.7284282554211,0.001,0.001,0.001,0.001,0.001,0.001,18221.057385275788,30.028364167578946,0.001,10147.084724961052,0.001,0.001,29045.705199146316,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2299.6722225004205,0.001,0.001,13732.683145035264,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10713.485119596317,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10484.903821846314,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,37931.5023843121,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000024,100.72013814542106,38947.847017676315,790.3138216733158,866.2990572832632,0.001,0.001,77828.32270548947,0.0,0.001,0.001,0.001,0.001,0.001,932.2267157922105,0.001,0.001,34360.34067778,0.001,0.001,18589.67480438421,5991.236119973684,0.001,0.001,241198.9853858,0.001,84960.05919528948,0.001,5369.543112472158,1558.491349248737,320.3506734993158,196.57991606500002,0.001,0.001,0.001,90431.57362774738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,179.5445940853158,0.001,0.001,0.001,0.001,0.001,0.001,173168.37893755262,456.9701059861053,0.001,5820.690410662948,0.001,0.001,10476.241793721052,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3000.4784202126843,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1856.513239136263,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,403.31365398794736,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,468.42323206284215,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,15122.93865914,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10975.270858493157,0.001,0.001,0.001,0.001,0.001,0.001,0.001,32.67509498363158,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E07000098,0.001,1087.1807744774737,1566.816520724684,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1027.8940041978947,7258.779568970527,0.001,0.001,0.001,1798.0926716692106,0.001,0.001,0.001,0.001,0.001,443.2071057426316,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,17584.398318068947,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,26367.213613301054,0.001,0.001,747.9661286164737,0.001,0.001,0.001,0.001,0.001,0.001,0.001,69575.33479725264,0.001,0.001,0.001,0.001,6543.392290580737,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,57708.356265642105,0.001,760.5260693981052,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,48.69984701536841,0.001,0.001,126.27312111494736,0.001,0.001,0.001,0.001,0.001,0.001,1446.895553568263,0.001,0.001,0.001,0.001,0.001,0.001,14.147979271263159,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1553.4866218874736,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,17857.252204014738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E07000063,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,733.5775374528421,0.001,0.001,0.001,0.001,0.001,38458.44242859895,49.32543793552632,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6916.148234237895,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,26290.217807743156,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,14477.617563807893,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
