ltla	betweenCentral
E06000018	0.04565863530006956
E09000023	0.006861443116423196
E09000022	0.019888699171567697
E06000043	0.0009802061594890278
E09000005	0.0
E09000020	0.0029089989249351795
E06000038	0.1179093151204705
E08000030	0.0
E09000008	0.004648074369189906
E08000011	0.0
E09000027	0.005406943653955606
E09000018	0.019572503636248656
E07000173	0.0
E09000009	0.017738569531398216
E09000024	0.0013912603554037816
E07000092	0.0
E07000180	0.0
E09000015	0.0
E09000003	0.03838613798773161
E07000174	3.161955353190413e-05
E07000085	0.002434705621956618
E07000088	0.0
E08000022	0.0
E07000091	0.0
E07000081	0.0
E07000078	0.0
E08000018	0.007841649275912223
E07000222	6.323910706380825e-05
E08000015	0.0
E08000029	0.005596660975147031
E07000123	0.04714475431606905
E09000014	0.0
E07000130	0.007873268829444127
E09000030	0.015493581230633022
E06000011	0.0001264782141276165
E06000036	0.0
E07000175	0.015620059444760638
E07000084	0.007873268829444127
E06000020	0.0
E07000093	0.0006956301777018908
E07000033	0.007019540884082716
E07000171	0.004553215708594194
E06000045	0.10978308986277113
E06000010	0.013880984000505912
E06000031	0.023335230506545245
E07000170	0.0
E06000056	0.05318408904066274
E07000139	0.0
E07000165	0.0003161955353190413
E08000028	0.008474040346550306
E07000028	0.015683298551824446
E09000032	0.06744450768355151
E07000034	0.015683298551824446
E07000039	0.0
E06000016	0.032504901030797444
E06000042	0.0
E08000003	0.15123632454309743
E07000196	0.015082527034718268
E08000026	0.010213115790805033
E09000019	0.03443369379624359
E07000129	0.0026244229431480427
E08000024	0.008094605704167456
E09000031	0.014323657749952569
E08000021	0.006671725795231771
E06000005	0.007778410168848416
E06000047	0.0058496174034022635
E08000023	NA
E08000037	0.03263137924492506
E08000007	0.01599949408714349
E07000138	0.08568899007146018
E08000012	0.013533168911654967
E06000014	0.02406248023777904
E06000015	0.014418516410548282
E08000009	0.0
E08000036	0.017422373996079175
E06000002	0.016284070068930626
E07000030	0.0023714665148928094
E08000035	0.13824068804148484
E07000032	0.0
E08000002	0.007841649275912223
E07000236	0.0009485866059571238
E08000017	0.08135711123758932
E07000106	0.0
E07000209	0.07705685195725036
E07000207	0.027445772465692783
E07000110	0.0003794346423828495
E09000006	0.02191235059760956
E07000086	0.0
E08000016	0.0
E06000052	0.0
E06000023	0.015114146588250173
E07000224	0.03712135584645544
E06000008	0.0
E06000058	0.07617150445835705
E06000039	0.0
E09000021	0.0
E08000027	0.0
E07000142	0.0
E08000019	0.008790235881869347
E06000044	0.0
E07000148	0.003952444191488016
E07000144	0.0
E06000019	0.002434705621956618
E09000012	0.06877252893189148
E08000025	0.09229747675962814
E08000006	0.021058622652248147
E07000221	0.02766710934041611
E06000054	0.14760007588692847
E09000017	0.11708720672864098
E07000094	0.0
E06000059	0.0
E07000227	0.007873268829444127
E08000004	0.0
E06000004	0.01701131980016442
E07000197	0.036046291026370705
E07000220	9.485866059571237e-05
E06000041	0.007873268829444127
E09000002	0.0
E07000072	0.007114399544678429
E09000028	0.06934168089546575
E07000234	0.0
E08000001	0.023145513185353822
E07000111	0.0
E07000065	0.009074811863656485
E06000060	0.007114399544678429
E07000146	0.007335736419401757
E07000117	0.01565167899829254
E07000029	0.0
E07000228	0.016442167836590145
E07000038	0.0
E07000178	0.006418769366976538
E07000067	0.0
E06000057	0.0
E09000025	0.03468665022449883
E07000070	0.04736609119079238
E07000064	0.009675583380762662
E06000046	0.007873268829444127
E07000141	0.0
E07000076	0.0
E07000099	0.0
E08000032	0.03339024852969076
E08000034	0.0
E07000118	0.0017074558907228228
E08000033	0.0
E07000168	0.0015809776765952064
E07000121	0.027319294251565165
E07000137	0.0
E07000096	0.0
E07000219	0.0074305950799974695
E07000008	0.019730601403908175
E07000012	0.023145513185353822
E07000037	0.00018971732119142475
E07000189	0.0
E07000031	0.007778410168848416
E09000010	0.058053500284575975
E07000027	0.0
E09000026	0.027761968001011824
E09000011	0.011825713020932143
E08000008	0.0
E07000112	0.007904888382976032
E07000114	0.0
E06000032	0.0006007715171061785
E08000005	0.07310440776576234
E07000098	0.0
E09000007	0.232182381584772
E09000029	0.0
E07000243	0.16034275596028583
