ltla	residual
E06000001	28.461548394800023
E06000002	28.167233890385067
E06000003	29.70280295864333
E06000004	29.11004623829936
E06000005	27.406849973881787
E06000006	25.640914823051336
E06000007	26.554961412744746
E06000008	24.998580770357115
E06000011	14.09240703446815
E06000012	25.517337190499404
E06000013	28.356344551696367
E06000014	35.13753433546908
E06000015	38.254676304100975
E06000016	73.99310902073059
E06000018	31.89858678942494
E06000019	29.180782271097637
E06000020	33.16052784818584
E06000021	37.648344098575635
E06000022	34.971359383102815
E06000023	20.477779050629003
E06000024	26.194732141539415
E06000025	26.14240811057362
E06000026	24.214950788892704
E06000027	27.982554441201263
E06000030	27.428822606385413
E06000031	37.47626962857365
E06000032	25.514163099198182
E06000033	26.30057511940304
E06000034	24.35601301125363
E06000035	29.271342087532172
E06000036	26.376838129961
E06000039	29.07873244273171
E06000041	25.597858508049843
E06000042	29.202201995864247
E06000043	22.624344676820854
E06000044	26.62257370796621
E06000045	30.036708807655085
E06000046	31.330665905411937
E06000047	16.87081720148653
E06000049	33.36134171734726
E06000050	16.24286513569232
E06000051	28.468714879516313
E06000054	22.23007645731208
E06000055	28.104340352635557
E06000056	30.37733267184783
E06000057	24.222463061430364
E06000058	24.338803590754203
E06000059	30.809622410314745
E06000060	29.4786752992901
E07000008	29.41548446579278
E07000011	30.12278207352666
E07000012	27.193585826017767
E07000026	26.671840277588046
E07000032	29.349118732701694
E07000034	32.45807878765228
E07000036	30.5259027155342
E07000037	27.297535765916265
E07000038	31.118975310516067
E07000039	39.545492891145834
E07000040	29.745921982409477
E07000041	30.629205207193575
E07000044	29.747421583958488
E07000047	16.848459491881243
E07000061	28.224928984837064
E07000063	30.630020369289944
E07000065	26.30773866622452
E07000066	25.300272025126663
E07000067	27.65461895703633
E07000068	30.632548546122827
E07000069	27.15458737729022
E07000070	23.39448915820693
E07000071	24.635315533644153
E07000072	28.17131992004636
E07000073	26.447583648369243
E07000077	26.942279347488952
E07000078	27.378010188494162
E07000081	30.709279668630124
E07000082	31.56867228292366
E07000083	28.338465339438546
E07000085	28.664932444424284
E07000086	29.02705610421546
E07000089	28.285794945268766
E07000090	33.89232593061623
E07000093	26.085020261462308
E07000095	34.64011374738764
E07000096	35.515976408523464
E07000098	28.910319613227344
E07000099	27.896744280928633
E07000102	32.78153337275086
E07000103	29.22458322343388
E07000106	29.638809596714594
E07000107	26.72841672981192
E07000108	31.917935708095158
E07000109	33.47830962756668
E07000110	28.502442811663926
E07000111	30.50128597756004
E07000113	27.133883495137166
E07000114	30.9124217708447
E07000115	31.940630028294542
E07000117	29.507506169570604
E07000120	27.03396865397319
E07000122	27.95543173801402
E07000123	25.86391808426822
E07000126	26.565597816618865
E07000128	21.4007220598114
E07000129	38.28706256550195
E07000130	36.30457493372328
E07000131	30.187842855060616
E07000132	40.34618037781458
E07000133	42.56015196713059
E07000134	35.63554463184537
E07000135	30.491564544409158
E07000136	32.21380451522927
E07000137	31.096691837719746
E07000139	29.72552462388368
E07000140	39.50700734712972
E07000141	28.69035660045694
E07000143	27.51315761990574
E07000145	28.196754137168984
E07000146	26.87657731102201
E07000148	29.338921331331576
E07000149	28.672301246483105
E07000150	28.703891919955137
E07000151	30.71248377876591
E07000152	28.596379798692407
E07000154	26.065796625366566
E07000155	29.41956906210822
E07000163	22.501051480543815
E07000164	27.76025540898095
E07000165	27.105351536834238
E07000168	27.559962794343626
E07000169	36.098980801818314
E07000170	30.8763946465317
E07000172	28.422361175880475
E07000173	27.823544483931627
E07000174	27.40920230365726
E07000175	28.254509990535105
E07000177	30.623945211743756
E07000178	32.52015438423376
E07000179	28.397474611146613
