,E09000033,E07000075,E06000033,E07000086,E09000016,E08000028,E06000032,E09000003,E09000030,E09000028,E09000023,E09000032,E06000025,E07000084,E08000035,E06000031,E07000152,E06000055,E07000155,E07000012,E06000042,E07000154,E06000013,E06000023,E09000011,E07000076,E07000219,E07000079,E06000054,E09000009,E09000013,E07000189,E07000061,E06000049,E08000016,E07000108,E07000225,E07000064,E07000110,E06000035,E07000115,E07000066,E09000022,E07000242,E06000036,E09000029,E09000019,E07000239,E07000082,E07000238,E07000043,E06000027,E07000094,E06000034,E07000241,E07000166,E06000047,E06000009,E07000207,E08000003,E08000007,E07000130,E08000009,E08000010,E06000012,E07000065,E06000038,E07000128,E07000038,E07000073,E07000085,E08000019,E06000020,E07000197,E07000141,E07000120,E06000059,E06000018,E07000194,E07000123,E09000014,E08000017,E07000144,E08000030,E08000008,E07000215,E06000001,E09000017,E09000006,E06000041,E07000063,E06000052,E07000062,E07000069,E07000228,E07000122,E08000015,E06000011,E07000083,E07000081,E07000099,E08000012,E08000018,E09000021,E08000025,E08000026,E07000220,E07000131,E09000008,E07000112,E07000148,E09000027,E06000024,E06000057,E07000150,E06000060,E09000031,E06000058,E07000010,E07000008,E09000002,E07000070,E07000088,E09000026,E07000245,E09000004,E07000071,E06000046,E08000033,E08000001,E06000030,E09000007,E06000050,E07000224,E08000024,E07000246,E07000177,E07000133,E06000016,E07000142,E07000176,E07000132,E08000014,E07000091,E07000153,E07000068,E08000023,E07000209,E07000098,E08000032,E07000226,E07000149,E09000025,E09000024,E06000014,E08000031,E07000067,E08000027,E09000005,E08000029,E08000034,E07000143,E07000211,E07000114,E08000005,E07000106,E07000244,E07000009,E07000235,E07000102,E08000036,E09000020,E09000010,E09000015,E07000011,E07000103,E06000026,E06000051,E07000171,E06000022,E07000196,E06000021,E06000056,E06000045,E07000090,E07000072,E07000042,E07000179,E06000043,E07000213,E07000096,E07000107,E07000113,E07000193,E07000045,E07000117,E07000216,E06000015,E07000109,E07000200,E07000087,E06000004,E09000018,E07000116,E06000039,E07000192,E07000147,E06000044,E08000013,E07000227,E07000202,E08000021,E08000022,E06000017,E07000111,E07000074,E06000010,E07000135,E07000124,E06000008,E07000208,E07000175,E07000199,E06000040,E07000034,E07000095,E07000089,E07000046,E08000004,E06000005,E07000040,E06000006,E07000077,E07000165,E07000243,E07000240,E07000145,E07000037,E07000139,E09000012,E07000137,E07000136,E06000007,E07000195,E07000234,E07000229,E07000041,E07000181,E07000146,E07000214,E07000169,E07000187,E07000151
E09000033,0.0,0.001,0.001,0.001,2564.796451403875,0.001,567.3387810155,65237.10237785,83340.74115965,334985.891852625,32441.400683168755,147206.355751,1461.7773991112501,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5179.652207015,26458.285214562504,0.001,0.001,0.001,1008.0435230775,77466.201807475,173527.4921869125,0.001,219.43804584000003,0.001,0.001,0.001,0.001,0.001,1372.287821042125,4154.2365053085,2436.333762068375,0.001,75191.8178948625,0.001,0.001,4604.770243173751,96209.86822297503,0.001,0.001,222.181021413,0.001,0.001,0.001,128.576979984375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,14856.64144726125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,117.26220574575,0.001,0.001,80586.33652176251,0.001,0.001,0.001,0.001,0.001,0.001,36211.849189555,27801.20033884375,1094.7901255736251,0.001,0.001,416.58941514937504,0.001,492.021243406875,0.001,0.001,0.001,0.001,568.02452490875,0.001,0.001,0.001,1655.0428863588752,1791.2773398178751,1189.422782842125,0.001,0.001,25903.97556751875,0.001,0.001,12869.127063325,0.001,0.001,0.001,9315.83078980125,29378.411293318753,0.001,0.001,183.3222007955,4731.632863425,113.14774238625002,0.001,18137.925976462502,0.001,10070.14907237625,0.001,0.001,0.001,0.001,1562.1245888235,503180.6966536789,0.001,134.748675023625,0.001,766.4330913557501,3725.075118782875,0.001,115.204974066,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,365.84436704887503,426.41841095262504,0.001,2789.3775764432503,0.001,59785.4384265125,32474.544971342497,0.001,0.001,0.001,0.001,85626.55413715001,355.32962735237504,0.001,0.001,1003.1290251758751,0.001,0.001,1039.35916086925,0.001,0.001,0.001,1282.2267897286251,0.001,215586.45097291248,11762.793582215,28430.941814145,0.001,1930.5976407965,1003.5861877713751,0.001,0.001,2826.86490927425,0.001,0.001,0.001,109.03327902675001,0.001,1285.1983465993749,0.001,2035.173584517125,988.956984715375,2070.2608137217503,0.001,3941.42731710325,1407.032178300125,0.001,119.31943742550001,0.001,0.001,0.001,727.3456894405,0.001,0.001,0.001,16343.562789125002,1433.5476088391251,6533.996396183749,0.001,0.001,0.001,0.001,906.096264281,0.001,0.001,0.001,0.001,2608.226897976375,0.001,0.001,0.001,0.001,0.001,908.2677866096251,0.001,0.001,3228.139377474375,0.001,632.141578927625,0.001,0.001,0.001,0.001,0.001,0.001,685.51531195225,0.001,232.352889162875,640.1419243488751,0.001,0.001,0.001,80494.9040026625,0.001,0.001,0.001,0.001,0.001,0.001,1863.62332055575,0.001,0.001,0.001,0.001,0.001,0.001
E07000075,0.001,0.0,117250.77668086252,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,14263.4729796,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,20221.44450545375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1932.883453774,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,654.313964809375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,595.2256993410001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1674.929459263125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E06000033,0.001,117250.77668086252,0.0,0.001,388.016752930625,0.001,0.001,0.001,0.001,3433.97683609825,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,18736.8089765675,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1359.83014031475,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,53385.16208951251,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,720.602541156875,0.001,665.5144483991251,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,508.93625944037507,NA,0.001,0.001,0.001,0.001,0.001,1822.592977609625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,882.6666812616251,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E07000086,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,1464.634665333125,0.001,0.001,0.001,411.78920789662504,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,26842.3017947825,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,45990.5571073,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2265.354951351375,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,179630.6128368375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,15773.252451238754,0.001,0.001,0.001,0.001,0.001,0.001,193.95123114087502,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000016,2564.796451403875,0.001,388.016752930625,0.001,0.0,0.001,0.001,0.001,4663.0584741,5969.40059074125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1248.28246701275,0.001,0.001,0.001,0.001,633.513066714125,0.001,0.001,0.001,0.001,0.001,0.001,40973.197621687505,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1694.130288274125,0.001,0.001,0.001,115056.3962224625,532.8230050552501,0.001,134462.9484014375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2567.768008274625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,18222.501056630004,NA,0.001,0.001,0.001,0.001,0.001,41556.07993095001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3034.302436982375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10336.446284255002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E08000028,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,202.637320455375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,134005.78580593748,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,322688.218033675,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,43133.290885425,0.001,279623.50153757504,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,645.74216614375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6801.436514551249,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E06000032,567.3387810155,0.001,0.001,0.001,0.001,0.001,0.0,1166.2217811205,0.001,1315.2567872535,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3963.942574931625,0.001,0.001,3946.798977600375,197.379950607125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,509.850584631375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2653.0288323353752,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,812.60651350125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12787.980702623752,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6625.42891528375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1471.8349762122498,0.001,0.001,0.001,0.001,0.001,0.001,220923.82427537505,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5045.93214783125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2267.75505497775,11229.056251968748,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000003,65237.10237785,0.001,0.001,0.001,0.001,0.001,1166.2217811205,0.0,0.001,12589.11497358125,0.001,1170.7934070755,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,14660.06153119625,6823.151737837499,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,26373.710134394998,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1010.7864986505001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,102415.85045688749,0.001,0.001,0.001,0.001,0.001,0.001,413.389276980875,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,383.21654567787505,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,77.603350586125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,148852.1410948,0.001,0.001,0.001,0.001,0.001,0.001,202.5230298065,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,62608.41745372501,0.001,0.001,0.001,83.203592381,333.728694715,0.001,0.001,0.001,0.001,192316.8748619625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6111.12099534625,85992.28421355001,93409.7473255375,0.001,12352.53333041,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1856.3087190277502,0.001,0.001,475.563389968875,0.001,0.001,0.001,16423.5662433375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000030,83340.74115965,0.001,0.001,0.001,4663.0584741,0.001,0.001,0.001,0.0,271817.45021941257,48310.6572794625,10686.175669812501,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62574.130259062506,0.001,0.001,0.001,0.001,1516.294038624625,10775.322375935,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10026.71862580375,0.001,0.001,0.001,54173.76756675,0.001,0.001,0.001,0.001,0.001,0.001,521.736812114375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,14686.348380437501,0.001,0.001,0.001,0.001,0.001,0.001,1256.0542311362499,3443.3486693060004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4135.492838893,0.001,0.001,0.001,0.001,0.001,0.001,0.001,31060.76964475875,0.001,0.001,0.001,21504.928492320003,0.001,0.001,43019.00023655,0.001,105.94743150712502,0.001,0.001,0.001,0.001,0.001,53488.02367350001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,202534.45887138753,1239.939249644875,0.001,0.001,0.001,0.001,2004.200818672,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5170.508955105,5747.676731923751,456.2482703090001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,764.718731622625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,111.09051070650001,0.001,0.001,0.001,0.001,0.001,0.001,180087.7754323375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000028,334985.891852625,0.001,3433.97683609825,1464.634665333125,5969.40059074125,0.001,1315.2567872535,12589.11497358125,271817.45021941257,0.0,231438.563971875,141948.98590275,0.001,3604.2699029220007,0.001,0.001,0.001,414.41789282075,0.001,0.001,0.001,0.001,0.001,0.001,93478.32171486251,0.001,0.001,0.001,2049.68849692425,9488.4096696025,30071.01262550125,0.001,826.4356820151252,0.001,0.001,0.001,0.001,0.001,0.001,1250.7968612880002,2562.3963477775,3565.4110823045003,208889.01894883753,0.001,1050.559644459,5015.873707177125,109776.1682444375,0.001,0.001,0.001,0.001,0.001,1748.761218436375,4395.732646381375,0.001,0.001,0.001,0.001,3585.5262365065,0.001,0.001,0.001,0.001,0.001,0.001,109.03327902675001,540.251897232125,0.001,0.001,0.001,847.2365801103749,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,25020.508851715,0.001,0.001,0.001,0.001,1303.5991410682502,0.001,2578.8542012155,49716.432260625006,536.0231432237499,470.991764013875,0.001,229.38133229212502,1317.428309582125,2881.381548787625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11198.1977767725,0.001,0.001,0.001,0.001,66094.2822444125,0.001,0.001,16843.01292470875,0.001,0.001,0.001,0.001,10611.886748043751,1694.130288274125,0.001,464.47719702800003,6931.727854268751,340.929005594125,0.001,17659.04815767625,0.001,18784.811049095,0.001,0.001,0.001,0.001,0.001,132257.13887815003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,15935.54517264125,665.1715764525,0.001,6048.261138465001,0.001,74037.482341225,33061.99890656001,0.001,0.001,0.001,0.001,12133.095284570001,0.001,0.001,0.001,5302.743235853375,0.001,0.001,555.909716128,0.001,0.001,0.001,0.001,0.001,18305.93323030875,2942.9842085312503,6529.42477022875,0.001,116.23358990587502,0.001,0.001,0.001,0.001,0.001,0.001,119.31943742550001,2386.16016721225,1071.017670607625,544.8235231871251,0.001,0.001,6251.6984934625,2362.0448402996253,0.001,5569.38331967875,0.001,0.001,0.001,0.001,2523.30894586225,0.001,975.470688148125,0.001,106.976047347,0.001,7955.77206818875,2210.266858593625,0.001,0.001,0.001,2221.5816328322503,0.001,670.4289463007501,0.001,0.001,0.001,0.001,2430.96210157125,0.001,0.001,0.001,0.001,0.001,3017.158839651125,0.001,0.001,1495.4931405293748,0.001,0.001,789.8626743751252,0.001,0.001,0.001,0.001,0.001,0.001,0.001,834.09315548975,2808.806986752,0.001,0.001,0.001,167721.52722406253,0.001,0.001,0.001,0.001,0.001,239.667490690875,0.001,0.001,0.001,273.61181340675,0.001,0.001,0.001
