ltla	residual
E06000002	-1.5199224969029503
E06000003	-1.417256304998327
E06000006	-1.2828588534458938
E06000007	0.2830714642889862
E06000008	1.5682734263599465
E06000009	3.6587018360531434
E06000010	-1.944629453491828
E06000011	1.748347356235067
E06000012	0.7027534046398403
E06000013	2.698045099553497
E06000014	-0.37388053041001346
E06000015	-0.6021976899551618
E06000016	-2.5142471611312303
E06000019	-1.0486105008388307
E06000020	-1.3622522306197726
E06000021	-1.7655836186064455
E06000022	-1.1103174997933605
E06000023	-0.6938644091210486
E06000024	1.792816656450007
E06000026	-0.3230624256012604
E06000027	-0.5689244434353465
E06000030	0.3745863522947275
E06000031	1.0203271422304394
E06000032	-1.5207315153340395
E06000033	0.7426404728901868
E06000034	-0.3590482291541046
E06000035	0.21876464136950213
E06000036	-0.9748677758345411
E06000037	-0.9522242359013867
E06000038	0.9196413650101916
E06000039	-0.037747117114071305
E06000040	0.032112452516924295
E06000041	-1.0914992073574117
E06000042	-1.942396776253077
E06000043	1.3405234371162906
E06000044	-0.29555978431040697
E06000045	-0.24129232428864378
E06000046	0.3582798376693074
E06000047	2.0154860687427307
E06000049	-0.6550411552687638
E06000050	-1.5307435330011034
E06000051	0.10816897971204686
E06000052	-0.9570373006198427
E06000054	-0.34176579135652707
E06000055	0.7453017817580243
E06000056	-1.86356407986588
E06000057	2.377087026199383
E06000058	-1.8945541348469404
E06000059	-1.581662148508255
E06000060	-2.9110738520657864
E07000008	0.3379895342964587
E07000010	-0.5732522863785915
E07000011	-0.06835495391105995
E07000012	0.13546632933150837
E07000026	-0.01768513185747933
E07000027	0.20320786248815637
E07000028	-0.005013951678133344
E07000031	-0.8234922962177534
E07000033	-0.7615382406853084
E07000034	0.9856677469464037
E07000035	1.4328630745028057
E07000036	0.07585365623925255
E07000037	3.1678061452661184
E07000039	-0.8731809100031167
E07000061	-0.7540298733499802
E07000062	1.354796753314183
E07000063	0.3487234986052036
E07000064	-0.5603233656243793
E07000065	0.12543559426256867
E07000066	-1.3907899542103634
E07000068	-0.6389295661391775
E07000070	1.8014312570463695
E07000071	-0.16782434503644317
E07000072	-0.989872946270434
E07000073	0.13524415742855267
E07000074	0.4367328695318555
E07000075	3.2487985706742806
E07000076	0.0969260220005459
E07000077	1.2734392380012234
E07000084	-1.1126338818773043
E07000085	0.24752759765124188
E07000086	0.20265785734884545
E07000088	1.3751666033557945
E07000089	-0.6689655131470026
E07000090	0.21531702346957948
E07000091	1.1325480625820603
E07000092	0.23606815624934963
E07000093	-0.8360894261935978
E07000094	-0.7349986552317613
E07000098	0.1357303290699462
E07000099	0.1452122468907775
E07000102	-0.7311836752347141
E07000105	0.13143307770593027
E07000106	0.09722694247395458
E07000107	-0.9191458166212932
E07000108	-0.7779958753227225
E07000109	0.16551208040603627
E07000110	-1.0483528467716234
E07000111	3.234197652746749
E07000112	-0.7615910613058666
E07000113	-0.010088717624503918
E07000114	-0.9664886218829132
E07000115	1.0977832293300454
E07000116	0.28212547888548234
E07000118	-0.13780220976000046
E07000119	0.2116985353036609
E07000120	1.068238637058113
E07000121	-1.0898215495984045
E07000124	-0.6792769092811473
E07000128	-1.0096061080952445
E07000130	-1.0896281578278666
E07000131	0.20616102364344857
E07000135	-0.6028130236279924
E07000137	-0.82255573924158
E07000139	0.1499368458528465
E07000140	-0.49192609417003097
E07000141	0.04250526608819494
E07000142	-0.7328820956249208
E07000143	0.36362529874999516
E07000144	1.3482959075519836
E07000146	3.3261306513814684
E07000147	0.5109866014672739
E07000148	-0.7415988786379109
E07000149	-0.696452468360737
E07000150	-0.694569783864438
E07000151	4.294483083403903
E07000152	-0.6974806236691506
E07000153	-0.7923563671412763
E07000154	0.5222142455384629
E07000155	-0.672059191035264
E07000156	0.3591048725583802
E07000165	0.9137362546454129
E07000167	0.49678722566769107
E07000168	-0.7879351174241552
E07000170	0.9614374881419085
E07000171	0.015396489559683868
E07000174	0.09852106857850151
E07000175	0.0811214704334452
E07000177	-0.08784989206766292
E07000178	-0.9574466875064472
E07000179	-0.9239814002333644
E07000180	-0.9024126889130755
E07000181	-0.7771944873540378
E07000187	-0.6911266435846267
E07000188	1.2698185239904891
E07000189	1.141895626502766
E07000192	0.0043369645917300526
E07000193	-0.941983026886902
E07000194	-0.8402969281812103
E07000195	-0.9329175179466226
E07000196	0.03194545067236387
E07000197	-1.053555095668508
E07000198	-0.7723238605549705
E07000202	-0.9254874859101053
E07000207	0.07723487267335105
E07000208	-0.6548210606039947
E07000209	0.1749953491484343
E07000211	-1.0063777961764413
E07000212	-0.669779432750897
E07000214	1.305780734261681
E07000215	-0.66851054570238
E07000216	0.25196355999625286
E07000217	0.23078865583158747
E07000218	0.35919035698386526
E07000219	-1.1752044856961492
E07000220	0.11380604557880958
E07000221	0.14391741483339882
E07000222	0.07333318500617314
E07000223	0.48049373586498956
E07000225	3.350092776300259
E07000226	-0.8857426465363183
E07000227	1.1851991918133766
E07000228	1.0397471570145538
E07000229	-0.6828937977405819
E07000234	0.22547347256687567
E07000235	-0.520237840937675
E07000236	1.2843375943565465
E07000237	1.2717309141835482
E07000238	1.220638741402711
E07000239	-0.7878196107577945
E07000240	0.05299145021196172
E07000241	0.15154071638766498
E07000242	-1.0518584035528793
E07000243	-0.76625804126842
E07000244	-0.33793478590046244
E07000245	0.1548061230954355
E07000246	-0.7939889545990101
E08000001	-1.2275293337898123
E08000002	-0.5331583640586783
E08000003	0.29908762444256354
E08000004	-1.8843114685356186
E08000005	-0.9166403559440377
E08000006	-1.2259789748726013
E08000007	-2.265869859623668
E08000008	0.9913292617893572
E08000009	-0.7790899680657246
E08000010	-1.870386082123134
E08000011	-1.4961130101638866
E08000012	-1.7547891561542146
E08000014	3.691821306329076
E08000015	-0.8161680935481468
E08000016	0.7651597917866191
E08000017	-1.5093056952595023
E08000018	0.7973968115382384
E08000019	0.16899300403411122
E08000021	4.673541856696823
E08000022	0.05491784021939483
E08000023	3.4899180193237984
E08000024	-1.5348291760084551
E08000025	7.622482075557691
E08000026	-0.31494790615799406
E08000027	2.480229804559297
E08000028	1.5414802502302578
E08000029	-1.4484638626530977
E08000030	-1.183241803618941
E08000031	4.899341773649523
E08000032	-1.6015429097316911
E08000033	0.33346749815515353
E08000034	-0.13024795917634613
E08000035	-4.608297355389668
E08000036	-0.8821985660233973
E08000037	0.25656320201559435
E09000001	0.7247227091465378
E09000002	-1.4968464149233633
E09000003	2.729624653158792
E09000004	-1.6334839432518544
E09000005	1.8465428273445958
E09000006	0.024252196744779075
E09000007	-1.2161825886652198
E09000008	-0.36344957399286715
E09000009	-0.3400762384604765
E09000010	0.056738674564903
E09000011	0.2789645395473832
E09000012	1.4688286744435874
E09000013	0.8534950821827181
E09000014	0.4258687295755663
E09000015	0.33275880164005733
