ltla	residual
E06000002	5.550638848320648
E06000003	5.549710461512096
E06000006	7.329201736262076
E06000007	5.0115076196764
E06000008	5.363144012877898
E06000009	5.429034932723382
E06000010	5.351829808006455
E06000011	5.21810273428002
E06000012	5.436540136014545
E06000013	6.447884104452497
E06000014	5.151188888833598
E06000015	4.707729112603258
E06000016	4.783216663077684
E06000019	7.455440164046873
E06000020	7.399380522355786
E06000021	5.217627249856439
E06000022	5.232853926792202
E06000023	4.9726009871115515
E06000024	6.244304770939268
E06000026	4.750885162301049
E06000027	5.349614560299119
E06000030	5.185104038726569
E06000031	5.3203020453518945
E06000032	5.059160726338989
E06000033	5.902028534692862
E06000034	4.6683250251942106
E06000035	6.606186802086823
E06000036	6.196345348374505
E06000037	5.257783160662498
E06000038	5.102264646107618
E06000039	5.345982329007645
E06000040	5.0954535893039035
E06000041	6.0312723822553345
E06000042	4.766139454783352
E06000043	4.501743216309109
E06000044	6.142374080328421
E06000045	4.995060910653965
E06000046	5.520719975744666
E06000047	5.086263863745606
E06000049	5.5488970752121
E06000050	4.88843537515655
E06000051	5.200491826971023
E06000052	4.198623929129382
E06000054	4.656201224177931
E06000055	7.16676017926077
E06000056	5.726880760491018
E06000057	5.26643621811972
E06000058	6.760908066001967
E06000059	6.060049957964309
E06000060	4.875847845674406
E07000008	5.280223023323566
E07000010	5.5509518147417705
E07000011	5.2261297930355886
E07000012	5.2808024073504
E07000026	5.5298537113184745
E07000027	5.505652345961152
E07000028	5.544801321834085
E07000031	5.493612924715389
E07000033	5.527839462203211
E07000034	5.448273614465945
E07000035	5.534588654073688
E07000036	5.36019378843438
E07000037	5.450641761521777
E07000039	5.412118288622016
E07000061	5.421337400833572
E07000062	5.500587712346646
E07000063	5.390429178360754
E07000064	6.509995027937922
E07000065	6.276658914829934
E07000066	5.820127701187415
E07000068	6.241342210246932
E07000070	4.8607836317066635
E07000071	5.9813783544514125
E07000072	4.992293264921449
E07000073	5.292211657316217
E07000074	5.441035985079053
E07000075	5.281060472044194
E07000076	5.337485324122279
E07000077	5.268374176264066
E07000084	6.131515658621799
E07000085	6.416439156835457
E07000086	5.278902378739964
E07000088	5.441523574893718
E07000089	5.342478348867835
E07000090	5.419429025194333
E07000091	5.2931757409469595
E07000092	5.412901617598678
E07000093	5.307108714998482
E07000094	6.247543809195961
E07000098	6.2102377622137395
E07000099	5.194319506398063
E07000102	5.271826763572765
E07000105	5.350629103364555
E07000106	5.237528162435287
E07000107	6.071285131507903
E07000108	5.414807233646078
E07000109	5.274001652032793
E07000110	5.116387141278902
E07000111	6.182404482539328
E07000112	5.430756961954816
E07000113	5.32330491652999
E07000114	5.419031676233605
E07000115	5.217613961078195
E07000116	5.299856269401792
E07000118	5.3367992108869675
E07000119	5.513568260877345
E07000120	5.495432358861995
E07000121	7.277486602992969
E07000124	7.498228327760569
E07000128	5.495404823233593
E07000130	6.79830557836399
E07000131	5.438786616182302
E07000135	5.52379722098794
E07000137	5.527170904595044
E07000139	5.4585549160936075
E07000140	5.576507986796239
E07000141	5.3668498163185605
E07000142	6.534676965205918
E07000143	6.491504878374432
E07000144	5.392393414498411
E07000146	5.49202666485017
E07000147	5.565095163985063
E07000148	6.285920816801558
E07000149	5.353558748073142
E07000150	5.530262124981104
E07000151	5.5031416657687915
E07000152	5.486698681222605
