ltla	residual
E06000001	5.6122695920263155
E06000004	5.1026261663100785
E06000005	4.6624104906418085
E06000006	5.490561486260847
E06000007	5.253416947553398
E06000008	4.409230842181652
E06000009	4.45863443883654
E06000010	7.1290174989934005
E06000011	7.961282050505352
E06000012	5.482701056107109
E06000013	5.480128775933178
E06000014	9.440833770924002
E06000015	4.167659362057793
E06000016	5.817819242038805
E06000017	4.958196239818659
E06000018	5.33195916010186
E06000020	4.447186639835092
E06000021	5.226835300273175
E06000022	5.584825705559392
E06000023	16.71968926162605
E06000024	4.531905156687369
E06000025	11.267607319674791
E06000026	11.346464289928626
E06000027	9.880604037599223
E06000030	4.303414118025511
E06000031	8.656200566861985
E06000032	4.36060492633662
E06000033	6.504492489112198
E06000034	6.448937076413912
E06000035	6.2182843122184375
E06000036	5.658825718964259
E06000038	8.601193080348073
E06000039	6.624472957204559
E06000040	4.662639215045909
E06000041	5.595106670716178
E06000042	10.130237273687417
E06000043	7.284804584494239
E06000044	6.483622608670266
E06000045	5.513270456238264
E06000046	6.840833678408899
E06000047	4.195166451355792
E06000049	5.7408995027511125
E06000050	5.808806807728688
E06000051	5.718061535508255
E06000052	12.122238741333637
E06000054	8.228426478932887
E06000055	11.505946437382734
E06000056	5.173305804348786
E06000057	4.758452036560924
E06000058	6.156375061214062
E06000059	9.327316798905443
E06000060	7.601021602366284
E07000008	6.829748512063074
E07000009	5.919765936868361
E07000010	7.878239614649853
E07000011	4.607751030669221
E07000012	6.719104359796219
E07000034	5.637265159386345
E07000037	5.736772515498033
E07000038	4.70956304195661
E07000040	6.851504983968369
E07000041	7.859632582505418
E07000042	5.935324687675632
E07000043	6.894152797788832
E07000045	4.897523426787622
E07000046	4.966673133246679
E07000061	5.779475708248318
E07000062	5.838930770957808
E07000063	6.8356127802174775
E07000064	7.885303049562522
E07000065	7.7136242856560315
E07000066	5.431595674667158
E07000067	4.588173042496539
E07000068	6.8423582599993535
E07000069	6.769400027254444
E07000070	4.536611556530622
E07000071	5.55340809026655
E07000072	6.650627970154258
E07000073	5.718982981004765
E07000074	5.883694787607218
E07000075	5.781020967179772
E07000076	4.698048700354742
E07000077	4.794482860339872
E07000079	5.89521376245893
E07000081	7.718081399752109
E07000082	5.804090179404479
E07000083	6.863562445500513
E07000084	9.583560200542086
E07000085	4.78032659868648
E07000086	4.755812991077654
E07000087	5.7847743225021055
E07000088	4.850059395897588
E07000089	4.825948773023339
E07000090	4.762729051408007
E07000091	6.717510028170679
E07000094	5.789873000724805
E07000095	4.741031327343889
E07000096	6.61479696214215
E07000098	6.719248590316683
E07000099	8.724428830078992
E07000102	5.7919572321478725
E07000103	6.739815023059531
E07000106	8.356774758391218
E07000107	7.689268200559715
E07000108	6.7663824038442195
E07000109	10.735519203011037
E07000110	7.618678747265336
E07000111	5.773044072943434
E07000112	6.775344817510864
