ltla	betweenCentral
E06000018	0.1832115980522355
E09000023	0.029714475431606904
E09000022	0.0367735407576045
E06000043	0.007999747043571745
E09000005	0.0
E09000020	0.0008537279453614114
E06000038	0.11930057547587428
E08000030	0.0
E09000008	0.007146019098210333
E08000011	0.0
E09000027	0.00044267374944665776
E09000018	0.04853601467147284
E07000173	0.0
E09000009	0.006893062669955099
E09000024	0.010236830455953961
E07000092	0.0002845759817871371
E07000180	0.0
E09000015	0.01615759185480301
E09000003	0.08319104534243976
E07000174	0.0
E07000085	0.0
E07000088	0.0
E08000022	0.0
E07000091	0.0
E07000081	0.0
E07000078	0.00850565990008221
E08000018	0.007873268829444127
E07000222	0.0
E08000015	0.0
E08000029	0.06504142161512678
E07000123	0.021058622652248147
E09000014	0.062164042243723516
E07000130	0.030101814962372728
E09000030	0.0
E06000011	0.0
E06000036	0.006418769366976538
E07000175	0.009509580724720166
E07000084	0.00796812749003984
E06000020	0.0
E07000093	0.0013912603554037816
E07000033	0.04493138556883577
E07000171	0.0
E06000045	0.032662998798456966
E06000010	0.0
E06000031	0.004616454815658003
E07000170	0.0
E06000056	0.08208436096882311
E07000139	0.0
E07000165	0.017359134889015367
E08000028	0.043034212356921515
E07000028	0.029595902105862264
E09000032	0.02886865237462847
E07000034	0.04919212040725984
E07000039	0.0
E06000016	0.03474988933156264
E06000042	0.002213368747233289
E08000003	0.28285271611964835
E07000196	0.0034465313349775497
E08000026	0.1325491684057421
E09000019	0.02282931765003478
E07000129	0.09131727060013912
E08000024	0.03592771770062606
E09000031	0.0
E08000021	0.00199203187250996
E06000005	0.020900524884588628
E06000047	0.004323973945487889
E08000023	NA
E08000037	0.03474988933156264
E08000007	0.007873268829444127
E07000138	0.007683551508252703
E08000012	0.12313444634161765
E06000014	0.04321602478972997
E06000015	0.0026244229431480427
E08000009	0.004553215708594194
E08000036	0.015683298551824446
E06000002	0.0
E07000030	0.051476633149939915
E08000035	0.10090590020868904
E07000032	0.0
E08000002	0.009904825143868968
E07000236	0.0
E08000017	0.010908745968506923
E07000106	0.0001264782141276165
E07000209	0.005754758742806551
E07000207	0.013817744893442103
E07000110	0.012402769872889394
E09000006	0.008790235881869347
E07000086	0.0003161955353190413
E08000016	0.0
E06000052	0.0
E06000023	0.0036046291026370705
E07000224	0.000505912856510466
E06000008	0.0
E06000058	0.0
E06000039	0.014007462214633528
E09000021	0.002023651426041864
E08000027	0.0
E07000142	0.0
E08000019	0.023177132738885727
E06000044	0.0
E07000148	0.021279959526971478
E07000144	0.0
E06000019	0.0
E09000012	0.14673844305318406
E08000025	0.05580060709542781
E08000006	0.10484253462341112
E07000221	0.011572756592676911
E06000054	0.015556820337696831
E09000017	0.04224372351862391
E07000094	0.0066401062416998665
E06000059	0.002782520710807563
E07000227	0.0
E08000004	0.0
E06000004	0.0
E07000197	0.006893062669955099
E07000220	0.018212862834376776
E06000041	0.05770568519572503
E09000002	0.0
E07000072	0.0
E09000028	0.04581673306772908
E07000234	0.0
E08000001	0.0
E07000111	0.009391007398975526
E07000065	0.0
E06000060	0.009991778916081703
E07000146	0.0
E07000117	0.017525137545057863
E07000029	0.0
E07000228	0.0
E07000038	0.0
E07000178	0.039018529058369694
E07000067	0.0
E06000057	0.0
E09000025	0.03835451843419971
E07000070	0.02115348131284386
E07000064	0.0008221083918295073
E06000046	0.0
E07000141	0.03203060772781888
E07000076	0.0
E07000099	0.0
E08000032	0.007873268829444127
E08000034	0.01448175551761209
E07000118	0.06972902042623158
E08000033	0.041642952001517734
E07000168	0.013975842661101624
E07000121	0.005659900082210839
E07000137	0.007873268829444127
E07000096	0.0
E07000219	0.0
E07000008	0.00018971732119142475
E07000012	0.0
E07000037	0.007873268829444127
E07000189	0.0
E07000031	0.01571491810535635
E09000010	0.018473724151014986
E07000027	0.036805160311136405
E09000026	0.0
E09000011	0.0043318788338708655
E08000008	0.0
E07000112	0.09608391829507366
E07000114	0.0
E06000032	0.034852652880541325
E08000005	0.0
E07000098	0.06945234933282741
E09000007	0.09252671852273445
E09000029	0.0
E07000243	0.011659710364889646
E07000239	0.007873268829444127
E09000033	0.2854929488395624
E06000049	0.01787295263390881
E09000004	0.0
E09000013	0.037975083791816855
E07000244	0.013691266679314487
E06000051	0.007873268829444127
E07000216	0.007810029722380319
E07000199	0.043034212356921515
E06000030	0.0025611838360842343
E07000113	0.0
E07000066	0.0
E07000109	0.0
E07000195	0.01960412318978056
E09000016	0.0
E07000124	0.0
E08000031	0.0
E06000034	0.024852969076076644
E07000202	0.0
E06000035	0.0017074558907228228
E06000033	0.007873268829444127
E07000041	0.002434705621956618
E07000063	0.0
E07000044	0.007335736419401757
E07000194	0.000758869284765699
E06000055	0.12423322582685131
E07000217	0.018023145513185353
E07000103	0.020900524884588628
E07000213	0.08166540188452538
E06000009	0.0036046291026370705
E07000011	0.0490103079744514
E07000226	0.021659394169354328
E06000012	0.0
E08000013	0.0
E06000001	0.008568899007146018
E07000241	0.0
E07000105	0.0
E07000177	0.029975336748245113
E07000126	0.004237020173275153
E08000014	0.023493328274204767
E06000040	0.006734964902295579
E06000013	0.015430342123569214
E07000164	0.007146019098210333
E07000149	0.0
E07000237	0.015556820337696831
E07000211	0.023524947827736672
E06000024	0.0
E07000119	0.0
E07000107	0.008568899007146018
E07000150	0.0
E07000179	0.0
E06000021	0.008031366597103648
E06000007	0.007873268829444127
E07000240	0.0
E07000188	9.485866059571237e-05
E07000192	0.19157496996142412
E07000154	0.13092076139884903
E07000169	0.0
E06000037	0.0019287927654461517
E07000071	0.0
E06000025	0.007873268829444127
E08000010	0.0
E07000214	0.0
E07000115	0.0
E07000238	0.0206791880098653
E07000193	0.0
E06000006	0.0
E06000050	0.0
E07000108	0.0
E07000127	0.0030670966925947004
E07000116	0.0006956301777018908
E06000022	0.006861443116423196
