ltla	betweenCentral
E09000033	0.2843625498007968
E07000075	0.004489976601530386
E06000033	0.0057863782963384555
E07000086	0.0
E09000016	0.0026560424966799467
E08000028	0.02918484790994751
E06000032	0.044512426484538035
E09000003	0.07267754379308164
E09000030	0.0036204388794030223
E09000028	0.10308764940239043
E09000023	0.03303452855245684
E09000032	0.018054765066717257
E06000025	0.0
E07000084	0.007904888382976032
E08000035	0.05503383292227913
E06000031	0.008157844811231265
E07000152	0.0
E06000055	0.14337096060203627
E07000155	0.0
E07000012	0.030607727818883195
E06000042	0.03746917093530639
E07000154	0.06804527920065769
E06000013	0.0
E06000023	0.028520837285777523
E09000011	0.0009802061594890278
E07000076	0.0
E07000219	0.0
E07000079	0.007904888382976032
E06000054	0.06270157465376588
E09000009	0.012047049895655472
E09000013	0.02115348131284386
E07000189	0.006987921330550812
E07000061	0.0032568140137861253
E06000049	0.018782014797951052
E08000016	0.0
E07000108	0.0
E07000225	0.007904888382976032
E07000064	3.161955353190413e-05
E07000110	0.028078163536330865
E06000035	0.003920824637956111
E07000115	9.485866059571237e-05
E07000066	0.0033832922279137417
E09000022	0.039176626826029216
E07000242	0.067942515651679
E06000036	0.0
E09000029	0.0
E09000019	0.04035445519509264
E07000239	0.018908493012078666
E07000082	0.00796812749003984
E07000238	0.049152595965344964
E07000043	0.0
E06000027	0.0
E07000094	0.008379181685954593
E06000034	0.016948080693100612
E07000241	0.0
E07000166	0.0
E06000047	0.07149181053563523
E06000009	0.0
E07000207	0.0008221083918295073
E08000003	0.14339467526718522
E08000007	0.007904888382976032
E07000130	0.007904888382976032
E08000009	0.03775374691709353
E08000010	0.006829823562891291
E06000012	0.0
E07000065	0.00398406374501992
E06000038	0.06278062353759564
E07000128	0.0
E07000038	0.0
E07000073	0.02014165559982293
E07000085	0.0
E08000019	0.0314298362107127
E06000020	0.003161955353190413
E07000197	0.002940618478467084
E07000141	0.045223866439005875
E07000120	0.0
E06000059	0.001770694997786631
E06000018	0.17379687598811103
E07000194	0.0065136280275722505
E07000123	0.031145260228925564
E09000014	0.057863782963384555
E08000017	0.010592550433187882
E07000144	0.0
E08000030	0.0
E08000008	0.0
E07000215	0.000252956428255233
E06000001	0.02121672041990767
E09000017	0.06711250237146651
E09000006	0.013817744893442103
E06000041	0.007240877758806045
E07000063	0.0
E06000052	0.007904888382976032
E07000062	0.002055270979573768
E07000069	0.005691519635742743
E07000228	0.010624169986719787
E07000122	0.0008853474988933155
E08000015	0.0
E06000011	0.0
E07000083	0.0
E07000081	0.006877252893189148
E07000099	0.0
E08000012	0.16451653702649718
E08000018	0.07900145449946246
E09000021	0.008284323025358881
E08000025	0.06447226965155252
E08000026	0.030006956301777018
E07000220	0.006956301777018908
E07000131	0.0018023145513185353
E09000008	0.0057863782963384555
E07000112	0.11228893948017453
E07000148	0.0570891039018529
E09000027	0.0006640106241699867
E06000024	0.0
E06000057	0.0
E07000150	0.0
E06000060	0.0032568140137861253
E09000031	0.005944476063997976
E06000058	0.0003478150888509454
E07000010	0.0
E07000008	0.0006640106241699867
E09000002	3.161955353190413e-05
E07000070	0.0057863782963384555
E07000088	0.0
E09000026	0.0067033453487636745
E07000245	0.0006323910706380826
E09000004	0.0
E07000071	0.012331625877442609
E06000046	0.0
E08000033	0.06112059697717068
E08000001	0.007904888382976032
E06000030	0.0
E09000007	0.11956934168089546
E06000050	0.0
E07000224	0.0
E08000024	0.03414911781445646
E07000246	0.017833428191993926
E07000177	0.005343704546891798
E07000133	0.0
E06000016	0.06432998166065895
E07000142	0.0
E07000176	0.007904888382976032
E07000132	0.0
E08000014	0.008632138114209827
E07000091	0.0
E07000153	0.0
E07000068	0.012869158287484979
E08000023	NA
E07000209	0.07601340669069752
E07000098	0.03607791057990261
E08000032	0.009580724720166951
E07000226	0.004300259280338961
E07000149	0.0
E09000025	0.06361063681780812
E09000024	0.010560930879655978
E06000014	0.06964206665401884
E08000031	0.0
E07000067	0.0026481376082969706
E08000027	0.0
E09000005	0.0
E08000029	0.11832036931638525
E08000034	0.015841396319483968
E07000143	0.007904888382976032
E07000211	0.02788844621513944
E07000114	0.0
E08000005	0.023588186934800477
E07000106	6.323910706380825e-05
E07000244	0.023588186934800477
E07000009	0.007904888382976032
E07000235	0.007904888382976032
E07000102	0.003478150888509454
E08000036	0.0
E09000020	0.0013912603554037816
E09000010	0.022955795864162395
E09000015	0.014205084424207929
E07000011	0.04791152848921773
E07000103	0.02886865237462847
E06000026	0.0
E06000051	0.003762726870296591
E07000171	0.0
E06000022	0.007778410168848416
E07000196	9.485866059571237e-05
E06000021	0.00018971732119142475
E06000056	0.0681717574147853
E06000045	0.02943780433820274
E07000090	0.007904888382976032
E07000072	0.0012647821412761651
E07000042	0.007904888382976032
E07000179	0.003003857585530892
E06000043	0.00850565990008221
E07000213	0.04753209384683488
E07000096	0.0
E07000107	0.012141908556251184
E07000113	0.0
E07000193	0.006229052045785113
E07000045	0.0
E07000117	0.0
E07000216	0.0
E06000015	0.012489723645102131
E07000109	0.0
E07000200	0.0
E07000087	0.0
E06000004	0.0
E09000018	0.031311262884968064
E07000116	0.008094605704167456
E06000039	0.010940365522038828
E07000192	0.03810156200594447
E07000147	0.023588186934800477
E06000044	0.0
E08000013	0.0
E07000227	0.0
E07000202	0.0
E08000021	9.485866059571237e-05
E08000022	0.0
E06000017	0.0
E07000111	0.011762473913868336
E07000074	0.0
E06000010	0.00015809776765952064
E07000135	0.0
E07000124	0.0
E06000008	0.0
E07000208	0.0
E07000175	0.0018023145513185353
E07000199	0.07949155757920698
E06000040	0.0352241826345412
E07000034	0.030354771390627963
E07000095	0.006727060013912603
E07000089	0.004363498387402769
E07000046	0.0
E08000004	0.0
E06000005	0.013849364446974008
E07000040	0.0
E06000006	0.0
E07000077	0.04924745462594068
E07000165	0.03418073736798836
E07000243	0.014315752861569593
E07000240	0.0
E07000145	0.0
E07000037	0.0
E07000139	0.0
E09000012	0.1359087459685069
E07000137	0.01577815721242016
E07000136	0.0
E06000007	0.009549105166635046
E07000195	0.0009169670524252196
E07000234	0.0
E07000229	0.0
E07000041	0.013216973376335926
E07000181	0.0
E07000146	0.031240118889521277
E07000214	0.0
E07000169	0.0
E07000187	0.0
E07000151	0.06532599759691393
