ltla	betweenCentral
E09000033	0.28823594510845507
E07000075	0.01571491810535635
E06000033	0.0
E07000086	0.006229052045785113
E09000016	0.006323910706380826
E08000028	0.0
E06000032	0.01593625498007968
E09000003	0.012584582305697842
E09000030	0.0
E09000028	0.16643742490356034
E09000023	0.0
E09000032	0.055168216024789725
E06000025	0.0014544994624675898
E07000084	0.0003161955353190413
E08000035	0.13694428634667677
E06000031	0.013406690697527349
E07000152	0.0
E06000055	0.028354834629735027
E07000155	0.0
E07000012	0.004142161512679441
E06000042	0.030987162461266045
E07000154	0.020228609372035664
E06000013	0.0
E06000023	0.007904888382976032
E09000011	0.001739075444254727
E07000076	0.0
E07000219	0.005406943653955606
E07000079	0.007525453740593182
E06000054	0.019351166761525325
E09000009	0.02667109340416113
E09000013	0.0026876620502118507
E07000189	0.0
E07000061	0.017817618415227974
E06000049	0.04376146208815531
E08000016	0.0
E07000108	0.0
E07000225	0.0031066211345095805
E07000064	0.0
E07000110	0.0
E06000035	0.018118004173781066
E07000115	0.009485866059571238
E07000066	0.0
E09000022	0.0
E07000242	0.0
E06000036	0.007904888382976032
E09000029	0.008537279453614115
E09000019	0.00888509454246506
E07000239	0.007904888382976032
E07000082	0.0559349901979384
E07000238	0.11756150003161954
E07000043	0.0
E06000027	0.0
E07000094	0.0
E06000034	0.07670903686839942
E07000241	0.002221273635616265
E07000166	0.0
E06000047	0.01577815721242016
E06000009	0.0
E07000207	0.013691266679314487
E08000003	0.1179093151204705
E08000007	0.007904888382976032
E07000130	0.007904888382976032
E08000009	0.050354138999557325
E08000010	0.0
E06000012	0.011794093467400239
E07000065	0.007904888382976032
E06000038	0.11430468601783342
E07000128	0.0
E07000038	0.0
E07000073	0.0
E07000085	0.0
E08000019	0.024457724656927842
E06000020	0.004426737494466578
E07000197	0.11205969771706822
E07000141	0.023493328274204767
E07000120	0.0
E06000059	0.0
E06000018	0.05097072029342945
E07000194	0.018750395244419148
E07000123	0.06913615379750837
E09000014	0.031469360652627586
E08000017	0.06134193385189401
E07000144	0.0
E08000030	0.0
E08000008	0.0
E07000215	0.010213115790805033
E06000001	0.0
E09000017	0.08425030038575855
E09000006	0.013058875608676404
E06000041	0.0
E07000063	0.003762726870296591
E06000052	0.007904888382976032
E07000062	0.0
E07000069	0.0033200531208499333
E07000228	0.026007082779991145
E07000122	0.03844937709479542
E08000015	0.0
E06000011	0.0
E07000083	0.0
E07000081	0.0
E07000099	0.0
E08000012	0.0440618478467084
E08000018	0.027216530702586478
E09000021	0.014228799089356857
E08000025	0.054322392967811294
E08000026	6.323910706380825e-05
E07000220	0.0
E07000131	0.0020868905331056726
E09000008	0.012742680073357363
E07000112	0.016726743818377285
E07000148	0.09476380193511667
E09000027	0.015145766141782077
E06000024	0.015114146588250173
E06000057	0.0
E07000150	0.007873268829444127
E06000060	0.004086827293998609
E09000031	0.0
E06000058	0.008474040346550306
E07000010	0.0
E07000008	0.01033959400493265
E09000002	0.0028457598178713715
E07000070	0.09381521532915954
E07000088	0.0
E09000026	0.000505912856510466
E07000245	0.017042939353696326
E09000004	0.055018023145513184
E07000071	0.007904888382976032
E06000046	0.007746790615316511
E08000033	0.0
E08000001	0.007904888382976032
E06000030	0.0
E09000007	0.20117940934674
E06000050	0.015367103016505406
E07000224	0.0
E08000024	0.01577815721242016
E07000246	0.01577815721242016
E07000177	0.0038575855308923034
E07000133	0.0
E06000016	0.055840131537342685
E07000142	0.0
E07000176	0.002213368747233289
E07000132	0.0
E08000014	0.00796812749003984
E07000091	0.0
E07000153	0.0
E07000068	0.014007462214633528
E08000023	NA
E07000209	0.08570479984822614
E07000098	0.008529374565231139
E08000032	0.01716941756782394
E07000226	0.033848732055903365
E07000149	0.0
E09000025	0.01710617846076013
E09000024	0.0028773793714032755
E06000014	0.033421868083222665
E08000031	0.009106431417188388
E07000067	0.0
E08000027	0.0
E09000005	0.0009802061594890278
E08000029	0.03612533991020046
E08000034	0.0062448618225510654
E07000143	9.485866059571237e-05
E07000211	0.004742933029785619
E07000114	0.0
E08000005	0.03503446531334977
E07000106	0.015809776765952063
E07000244	0.007778410168848416
E07000009	0.007904888382976032
E07000235	0.0
E07000102	0.0
E08000036	0.0
E09000020	0.0006007715171061785
E09000010	0.01826819705305761
E09000015	0.00018971732119142475
E07000011	0.0034149117814456457
E07000103	0.019928223613482576
E06000026	0.0
E06000051	0.007904888382976032
E07000171	0.002213368747233289
E06000022	0.0
E07000196	0.023588186934800477
E06000021	0.0
E06000056	0.007240877758806045
E06000045	0.050022133687472325
E07000090	0.007904888382976032
E07000072	0.007999747043571745
E07000042	0.0
E07000179	0.04543729842534623
E06000043	0.04771390627964333
E07000213	0.02282931765003478
E07000096	0.0028773793714032755
E07000107	0.0001264782141276165
E07000113	0.0
E07000193	0.0
E07000045	0.023524947827736672
E07000117	0.0007272497312337949
E07000216	0.0
E06000015	0.037500790488838295
E07000109	0.010276354897868841
E07000200	0.0
E07000087	0.0
E06000004	0.0
E09000018	0.0
E07000116	0.0
E06000039	0.0
E07000192	0.0214696768481629
E07000147	0.023556567381268576
E06000044	0.012805919180421172
E08000013	0.007904888382976032
E07000227	0.0014544994624675898
E07000202	0.009770442041358376
E08000021	0.03579333459811547
E08000022	0.0
E06000017	0.0
E07000111	0.0
E07000074	0.007873268829444127
E06000010	0.004237020173275153
E07000135	0.0
E07000124	0.0
E06000008	0.0
E07000208	0.006355530259912729
E07000175	0.0
E07000199	0.012047049895655472
E06000040	0.024536773540757603
E07000034	0.0
E07000095	0.0025928033896161383
E07000089	0.043793081641687215
E07000046	0.0
E08000004	0.0
E06000005	0.007904888382976032
E07000040	0.01577815721242016
E06000006	0.0
E07000077	0.03788022513122114
E07000165	0.0
E07000243	0.1960412318978056
E07000240	0.0
E07000145	0.007904888382976032
E07000037	0.0
E07000139	3.161955353190413e-05
E09000012	0.015240624802377789
E07000137	0.0
E07000136	0.007841649275912223
E06000007	0.003035477139062796
E07000195	0.0
E07000234	0.0291216088028837
E07000229	0.0
E07000041	0.052456839309428946
E07000181	0.0
E07000146	0.04660722190602668
E07000214	0.0
E07000169	3.161955353190413e-05
E07000187	0.0
E07000151	0.03082115980522355
