ltla	betweenCentral
E09000031	1e-06
E09000019	0.016537026497185858
E06000015	0.028837032821096564
E06000051	1e-06
E06000054	0.019161449440333902
E09000025	0.03095554290773414
E07000194	1e-06
E07000134	0.00022133687472332888
E09000012	0.014450135964080187
E08000003	0.10004426737494465
E07000151	0.017137798014292036
E07000078	1e-06
E07000146	0.0002845759817871371
E08000019	0.09158603680516031
E09000008	0.03701068740909378
E07000094	0.00041105419591475366
E08000026	0.008189464364763168
E07000066	1e-06
E06000030	0.0036678682097008785
E09000007	0.2490988427243407
E08000011	0.007873268829444127
E08000032	0.0063713400366786814
E08000025	0.03318472143173338
E07000216	1e-06
E06000050	0.0012647821412761651
E06000025	0.02475811041548093
E09000011	0.001011825713020932
E06000034	0.07323088597988996
E08000014	0.007873268829444127
E07000199	0.017517232656674885
E06000055	0.016758363371909186
E08000012	0.06445645987478656
E07000174	0.019098210333270093
E07000219	0.006165812938721304
E06000059	1e-06
E09000003	0.013311832036931637
E07000212	0.02216530702586479
E07000141	0.03345348763675457
E09000016	0.005027509011572756
E06000044	0.007873268829444127
E08000029	0.0034149117814456457
E07000109	0.00904319231012458
E07000241	0.002782520710807563
E06000052	1e-06
E06000011	1e-06
E06000010	0.0031303357996585084
E07000113	1e-06
E08000016	1e-06
E06000060	0.006355530259912729
E09000006	0.011224941503825966
E08000017	0.05195092645291848
E09000018	9.485866059571237e-05
E07000243	0.1507620312401189
E08000009	0.02390438247011952
E07000010	1e-06
E06000032	0.01571491810535635
E06000041	0.03478150888509454
E07000065	1e-06
E07000064	1e-06
E08000008	0.007873268829444127
E07000228	0.029153228356415605
E08000035	0.13466767849237968
E07000063	1e-06
E07000211	0.0057863782963384555
E08000005	0.0003478150888509454
E07000207	0.029659141212926073
E09000005	0.0018339341048504393
E07000221	0.07419528236261304
E09000022	1e-06
E07000192	0.025295642825523303
E09000014	0.032876430784797316
E09000023	1e-06
E07000070	0.06500980206159489
E07000115	0.008062986150635552
E07000108	1e-06
E07000153	1e-06
E07000240	1e-06
E07000189	1e-06
E06000035	0.014956048820590652
E08000030	1e-06
E07000099	1e-06
E07000222	0.0021817491937013845
E07000149	1e-06
E09000030	1e-06
E08000028	1e-06
E07000073	1e-06
E07000197	0.12666793144880792
E09000002	0.006007715171061784
E06000020	1e-06
E07000132	1e-06
E06000031	0.0160943527477392
E08000010	1e-06
E07000036	6.323910706380825e-05
E07000213	0.024291722000885346
E07000095	0.000758869284765699
E07000246	0.01571491810535635
E07000181	3.161955353190413e-05
E09000020	0.0001264782141276165
E06000027	1e-06
E07000091	1e-06
E07000090	0.007019540884082716
E07000208	0.03478150888509454
E09000024	0.002244988300765193
E07000148	0.0835704799848226
E08000027	1e-06
E09000001	NA
E07000144	1e-06
E07000011	0.004173781066211345
E09000017	0.09476380193511667
E09000021	0.04565863530006956
E07000210	0.000505912856510466
E07000179	0.017833428191993926
E07000076	1e-06
E07000209	0.08780750015809775
E07000092	1e-06
E09000015	1e-06
E06000039	1e-06
E07000214	1e-06
E07000143	0.02361980648833238
E06000056	0.007588692847656991
E09000028	0.09489028014924429
E07000106	1e-06
E08000006	0.004679693922721811
E06000023	0.0001264782141276165
E07000074	0.007841649275912223
E06000021	1e-06
E08000034	0.007715171061784607
E09000029	0.015145766141782077
E07000096	0.0014228799089356858
E07000111	1e-06
E07000229	1e-06
E07000038	1e-06
E08000018	0.015620059444760638
E09000032	0.051049769177259216
E06000043	0.014568709289824826
E06000012	0.004553215708594194
E07000154	0.010371213558464553
E06000013	1e-06
E09000004	0.057863782963384555
E08000007	0.007873268829444127
E07000026	1e-06
E06000047	0.00452159615506229
E08000015	1e-06
E06000004	0.015683298551824446
E06000018	0.03882881173717827
E08000004	1e-06
E08000036	1e-06
E09000010	0.014797951052931132
E07000122	0.005817997849870359
E07000028	0.007873268829444127
E07000032	0.007873268829444127
E08000013	0.0038575855308923034
E06000040	0.020963763991652437
E06000033	0.0019287927654461517
E07000202	0.012552962752165938
E06000007	0.015683298551824446
E07000067	0.000505912856510466
E07000077	0.0344653133497755
E06000042	0.03264718902169101
E08000031	0.006387149813444634
E07000088	1e-06
E07000012	0.01033959400493265
E07000102	1e-06
E06000049	0.021564535508758614
E07000242	1e-06
E07000123	0.06023524947827736
E06000009	0.009438436729273383
E07000039	1e-06
E07000130	1e-06
E09000033	0.15631126288496805
E07000075	0.01565167899829254
E07000150	1e-06
E07000138	0.006387149813444634
E08000021	0.04749256940492
E07000118	0.09153860747486245
E09000026	0.0011383039271485485
E07000245	0.023556567381268576
E07000061	0.015967874533611585
E07000200	1e-06
E08000002	0.015430342123569214
E07000110	1e-06
E09000013	0.007715171061784607
E06000037	0.000505912856510466
E07000045	0.06421931322329728
E07000098	0.011035224182634541
E06000008	0.0006323910706380826
E06000024	0.019825460064503888
E06000014	0.020410421804844113
E07000220	0.002213368747233289
E07000203	0.031145260228925564
E07000173	1e-06
E06000057	1e-06
E06000016	0.03283690634288244
E09000027	0.039366344147220636
E06000036	0.007873268829444127
E07000027	0.007272497312337949
E07000071	0.007873268829444127
E06000006	1e-06
E07000127	0.0020868905331056726
E06000045	0.05119205716815278
E09000009	0.02880541326756466
E06000046	0.0074305950799974695
E07000105	0.008979953203060772
E07000178	0.000758869284765699
E08000033	0.023177132738885727
E07000114	1e-06
E07000081	1e-06
E07000084	1e-06
E07000079	0.007841649275912223
E07000107	1e-06
E07000072	0.0034465313349775497
E06000026	1e-06
E07000103	0.02444191488016189
E07000195	1e-06
E07000198	1e-06
E07000226	0.06284386264465945
E07000244	0.007177638651742237
E06000058	0.007841649275912223
E07000193	1e-06
E08000023	NA
E07000171	0.010719028647315498
E07000180	1e-06
E06000022	0.0025928033896161383
E07000175	0.019161449440333902
E07000139	1e-06
E07000093	0.006323910706380826
E07000237	1e-06
E07000188	0.0050591285651046605
E07000239	0.0823531271738443
E07000234	0.007746790615316511
E07000196	0.014197179535824953
E08000024	0.007873268829444127
E08000001	0.0017865047745525833
E07000034	0.0011383039271485485
E07000069	0.00452159615506229
E07000140	1e-06
E07000147	0.015683298551824446
E07000121	0.024157338898374753
E07000085	0.007873268829444127
E06000019	1e-06
E08000022	1e-06
E07000177	0.018434199709100107
E07000224	1e-06
E07000129	0.10323784228166698
E07000145	0.007873268829444127
E07000227	0.018370960602036298
E07000170	0.007810029722380319
E07000128	1e-06
E06000038	0.1491415291216088
E07000217	0.030275722506798202
E07000112	0.02735091380509707
E08000037	1e-06
E07000136	0.015177385695313982
