ltla	betweenCentral
E09000031	0.02137481818756719
E09000019	0.21422247517865045
E06000015	0.0033832922279137417
E06000051	1e-06
E06000054	0.014544994624675898
E09000025	0.03327958009232909
E07000194	0.007272497312337949
E07000134	1e-06
E09000012	0.3407164990830329
E08000003	0.09394169354328716
E07000151	0.004078922405615633
E07000078	1e-06
E07000146	9.485866059571237e-05
E08000019	0.00018971732119142475
E09000008	0.03171441219249984
E07000094	0.006418769366976538
E08000026	1e-06
E07000066	0.004047302852083728
E06000030	0.0006640106241699867
E09000007	0.30195092645291843
E08000011	1e-06
E08000032	0.005817997849870359
E08000025	0.05264655663062037
E07000216	1e-06
E06000050	1e-06
E06000025	1e-06
E09000011	0.008031366597103648
E06000034	0.0202839435907165
E08000014	0.007873268829444127
E07000199	0.023651426041864286
E06000055	0.023398469613609054
E08000012	0.010307974451400746
E07000174	1e-06
E07000219	0.000252956428255233
E06000059	1e-06
E09000003	0.024568393094289508
E07000212	1e-06
E07000141	0.007778410168848416
E09000016	0.007936507936507936
E06000044	0.012837538733953076
E08000029	0.11737178271042811
E07000109	1e-06
E07000241	0.007873268829444127
E06000052	1e-06
E06000011	1e-06
E06000010	0.0011066843736166445
E07000113	1e-06
E08000016	1e-06
E06000060	0.012679440966293556
E09000006	0.015430342123569214
E08000017	0.04562701574653766
E09000018	0.13520521090242205
E07000243	0.09223423765256433
E08000009	1e-06
E07000010	1e-06
E06000032	1e-06
E06000041	1e-06
E07000065	0.000758869284765699
E07000064	1e-06
E08000008	0.028331119964586097
E07000228	0.0059128565104660715
E08000035	0.1347625371529754
E07000063	1e-06
E07000211	1e-06
E08000005	0.029058369695819892
E07000207	0.07732561816227154
E09000005	1e-06
E07000221	0.03860747486245494
E09000022	0.017738569531398216
E07000192	1e-06
E09000014	0.011003604629102636
E09000023	0.002055270979573768
E07000070	0.047745525833175234
E07000115	9.485866059571237e-05
E07000108	1e-06
E07000153	1e-06
E07000240	1e-06
E07000189	1e-06
E06000035	1e-06
E08000030	1e-06
E07000099	1e-06
E07000222	1e-06
E07000149	1e-06
E09000030	0.00018971732119142475
E08000028	0.000252956428255233
E07000073	1e-06
E07000197	0.0025611838360842343
E09000002	1e-06
E06000020	1e-06
E07000132	1e-06
E06000031	0.060077151710617845
E08000010	0.0414216151267944
E07000036	0.007904888382976032
E07000213	0.10791753620438879
E07000095	0.058812369569341674
E07000246	0.023493328274204767
E07000181	6.323910706380825e-05
E09000020	0.001517738569531398
E06000027	1e-06
E07000091	1e-06
E07000090	0.002023651426041864
E07000208	1e-06
E09000024	0.012964016948080692
E07000148	0.0026560424966799467
E08000027	1e-06
E09000001	NA
E07000144	1e-06
E07000011	1e-06
E09000017	0.11591728324796052
E09000021	0.12424903560361726
E07000210	0.003161955353190413
E07000179	0.02437867577309808
E07000076	1e-06
E07000209	0.20903686839941818
E07000092	1e-06
E09000015	0.021501296401694805
E06000039	1e-06
E07000214	1e-06
E07000143	0.023398469613609054
E06000056	0.06526275848985012
E09000028	0.08942009738822487
E07000106	1e-06
E08000006	0.0005691519635742742
E06000023	0.010592550433187882
E07000074	1e-06
E06000021	0.014544994624675898
E08000034	0.011003604629102636
E09000029	0.008458230569784354
E07000096	1e-06
E07000111	1e-06
E07000229	0.00044267374944665776
E07000038	1e-06
E08000018	0.002497944729020426
E09000032	0.013564788465186871
E06000043	0.007873268829444127
E06000012	0.000505912856510466
E07000154	0.13049389742616832
E06000013	1e-06
E09000004	0.0018971732119142477
E08000007	0.025169164611395685
E07000026	1e-06
E06000047	0.02703471826977803
E08000015	1e-06
E06000004	1e-06
E06000018	0.00199203187250996
E08000004	1e-06
E08000036	6.323910706380825e-05
E09000010	0.010560930879655978
E07000122	1e-06
E07000028	0.007873268829444127
E07000032	0.007873268829444127
E08000013	1e-06
E06000040	1e-06
E06000033	1e-06
E07000202	0.007873268829444127
E06000007	1e-06
E07000067	1e-06
E07000077	0.023019034971226204
E06000042	0.19348004806172137
E08000031	0.12473913868336178
E07000088	1e-06
E07000012	0.015272244355909693
E07000102	0.013564788465186871
E06000049	0.015272244355909693
E07000242	1e-06
E07000123	0.03019667362296844
E06000009	1e-06
E07000039	1e-06
E07000130	1e-06
E09000033	0.1717574147853032
E07000075	0.0037943464238284954
E07000150	0.12164042243723518
E07000138	0.06937330044899766
E08000021	0.09969645228609371
E07000118	0.015967874533611585
E09000026	0.006482008474040346
E07000245	0.00796812749003984
E07000061	1e-06
E07000200	1e-06
E08000002	0.0005691519635742742
E07000110	0.10118257130209321
E09000013	0.006545247581104154
E06000037	0.0004742933029785619
E07000045	0.007873268829444127
E07000098	1e-06
E06000008	0.04069436539556061
E06000024	1e-06
E06000014	1e-06
E07000220	0.00015809776765952064
E07000203	0.030860684247138427
E07000173	1e-06
E06000057	1e-06
E06000016	0.0698159741984443
E09000027	1e-06
E06000036	1e-06
E07000027	0.0007904888382976032
E07000071	0.025564409030544487
E06000006	1e-06
E07000127	0.008916714095996963
E06000045	0.09975969139315752
E09000009	0.02039461202807816
E06000046	1e-06
E07000105	0.012647821412761651
E07000178	0.002719281603743755
E08000033	0.006197432492253209
E07000114	1e-06
E07000081	1e-06
E07000084	1e-06
E07000079	0.015525200784164927
E07000107	0.020173275153354833
E07000072	1e-06
E06000026	0.007873268829444127
E07000103	0.08502497944729019
E07000195	1e-06
E07000198	1e-06
E07000226	0.08055081262252577
E07000244	0.007778410168848416
E06000058	0.021343198634035287
E07000193	0.008695377221273635
E08000023	NA
E07000171	1e-06
E07000180	1e-06
E06000022	0.03642572566875355
E07000175	0.031082021121861758
E07000139	1e-06
E07000093	1e-06
E07000237	0.007873268829444127
E07000188	1e-06
E07000239	0.08312780623537595
E07000234	1e-06
E07000196	1e-06
E08000024	0.009359387845443622
E08000001	1e-06
E07000034	0.024916208183140453
E07000069	1e-06
E07000140	1e-06
E07000147	0.007873268829444127
E07000121	0.014892809713526843
E07000085	0.001201543034212357
E06000019	1e-06
E08000022	1e-06
E07000177	0.015430342123569214
E07000224	0.013628027572250678
E07000129	0.0004742933029785619
E07000145	1e-06
E07000227	0.007873268829444127
E07000170	0.015620059444760638
E07000128	1e-06
E06000038	0.1600265604249668
E07000217	0.02896351103522418
E07000112	1e-06
E08000037	1e-06
E07000136	0.007873268829444127
