ltla	betweenCentral
E09000031	0.005248845886296085
E09000019	0.08634904825143869
E06000015	0.0021027003098716243
E06000051	0.01201147789793208
E06000054	0.0038417757541263516
E09000025	0.03442183646366913
E07000194	0.0003794346423828495
E07000134	0.0
E09000012	0.15021264149750205
E08000003	0.12631418769366975
E07000151	0.03849483020299753
E07000078	0.041599475115411365
E07000146	0.0
E08000019	0.029453614114968694
E09000008	0.0063713400366786814
E07000094	0.0018062669955100233
E08000026	0.19615190033516725
E07000066	0.009474008726996774
E06000030	0.01661607538101562
E09000007	0.10605856995299226
E08000011	0.0
E08000032	0.02828336126393895
E08000025	0.08280765825586542
E07000216	0.0
E06000050	0.0
E06000025	0.007086732435338012
E09000011	0.005169797002466325
E06000034	0.0037943464238284954
E08000014	0.022005233036109528
E07000199	0.04518170703429667
E06000055	0.07370122683867703
E08000012	0.13810630493897424
E07000174	0.0
E07000219	0.0
E06000059	0.003430721558211598
E09000003	0.07810622589009042
E07000212	0.0034070068930626696
E07000141	0.019894496089715212
E09000016	0.0221297350281414
E06000044	0.00022133687472332888
E08000029	0.04945825164948671
E07000109	0.0
E07000241	0.0
E06000052	0.0
E06000011	0.0
E06000010	0.0
E07000113	0.0
E08000016	0.0
E06000060	0.0070393031050401565
E09000006	0.0024584202871055457
E08000017	0.026605878075001577
E09000018	0.04535824954151647
E07000243	0.034437646240435084
E08000009	0.007509643963827231
E07000010	0.0
E06000032	0.025626660026560423
E06000041	0.03124604755580851
E07000065	0.0
E07000064	0.007647979510529311
E08000008	0.007478024410295326
E07000228	0.007185543540125213
E08000035	0.06229381416134404
E07000063	0.0
E07000211	0.025957677227597543
E08000005	0.0
E07000207	0.0007193448428508189
E09000005	0.0
E07000221	0.007161828874976284
E09000022	0.03358787073926516
E07000192	0.143571217774405
E09000014	0.19407186070532684
E09000023	0.03838113155842239
E07000070	0.004594716372604818
E07000115	0.0
E07000108	0.0
E07000153	0.0
E07000240	0.0
E07000189	0.0
E06000035	0.0033813160058179977
E08000030	0.0
E07000099	0.0
E07000222	0.0
E07000149	0.0
E09000030	0.0033832922279137417
