,E06000019,E08000003,E08000007,E09000022,E09000017,E09000006,E09000002,E09000012,E09000018,E09000014,E07000178,E09000028,E09000009,E09000023,E09000003,E07000241,E06000006,E07000246,E08000031,E08000028,E09000007,E06000007,E08000018,E06000047,E07000170,E07000034,E08000035,E07000174,E06000020,E07000065,E08000023,E06000009,E06000043,E06000011,E09000032,E08000029,E07000035,E09000005,E06000021,E07000195,E06000013,E07000198,E09000011,E06000033,E07000098,E08000017,E06000026,E07000155,E07000245,E09000033,E08000014,E06000042,E07000165,E08000032,E07000124,E09000025,E07000139,E07000151,E07000237,E06000045,E09000027,E06000024,E06000056,E08000022,E08000002,E08000019,E07000085,E06000035,E07000064,E07000228,E07000110,E06000059,E09000026,E06000046,E08000027,E07000154,E08000012,E07000037,E06000012,E07000181,E07000216,E09000031,E06000040,E06000041,E06000060,E09000013,E07000076,E09000016,E09000015,E07000012,E07000221,E09000010,E08000026,E07000092,E07000028,E06000039,E07000180,E07000179,E07000227,E07000109,E07000214,E07000147,E06000055,E07000175,E07000070,E08000025,E06000016,E08000024,E06000057,E07000063,E07000075,E06000034,E07000217,E07000212,E06000036,E07000089,E06000014,E07000152,E06000054,E09000030,E07000105,E06000023,E07000086,E07000090,E07000112,E07000131,E06000038,E06000030,E07000168,E07000027,E08000001,E07000188,E07000099,E07000084,E06000022,E08000008,E08000030,E07000211,E07000102,E09000019,E08000021,E07000193,E08000037,E07000141,E08000006,E07000077,E07000091,E06000032,E07000177,E06000050,E06000049,E07000071,E06000015,E07000062,E07000209,E07000189,E07000107,E09000020,E07000130,E09000001,E07000207,E07000033,E07000243,E07000113,E09000008,E07000111,E07000039,E07000150,E07000093,E06000027,E06000051,E06000058,E07000208,E07000192,E07000236,E07000094,E07000144,E09000004,E07000026,E07000008,E07000073,E07000196,E07000187,E07000222,E08000009,E07000225,E07000036,E07000223,E08000010,E07000146,E07000219,E07000194,E07000226,E07000011,E07000116,E08000016,E08000036,E07000167,E08000034,E07000137,E09000024,E07000238,E07000031,E07000143,E07000074,E07000068,E07000197,E08000005,E07000220,E07000142,E06000052,E08000015,E08000004,E07000242,E07000106,E07000244,E06000044,E07000156,E07000061,E06000037,E06000003,E07000072,E06000002,E07000108,E06000010,E07000115,E07000066,E07000148,E07000218,E06000031,E06000008,E07000171,E07000140,E08000011,E07000234,E07000239,E07000120,E07000119,E07000128,E07000010,E08000033,E07000118,E07000135,E07000202,E07000114,E07000149,E07000229,E07000088,E07000215,E07000153,E07000235,E07000240,E07000121
E06000019,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,530.9016865795677,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,407.789035186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1108.7057843082703,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,113.47516965059461,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5949.044499495675,0.001,0.001
E08000003,0.001,0.0,234581.24792229192,0.001,1133.76323684,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,409.6671085512973,0.001,7014.604019385405,2530.802705704703,0.001,0.001,0.001,0.001,4438.628706946973,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2383.6704844286487,0.001,0.001,0.001,0.001,0.001,0.001,426.81688375545946,0.001,0.001,0.001,0.001,0.001,592.6804157011893,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,39610.54419345189,4235.549668578378,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6636.518197161082,2164.281861571946,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3444.139437038757,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1153.3347382257298,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,133.88686175237837,0.001,0.001,0.001,9347.368831017837,0.001,0.001,0.001,0.001,107554.29625157837,0.001,0.001,0.001,0.001,0.001,0.001,84.06849458870269,0.001,370793.0656549417,0.001,0.001,0.001,0.001,1754.9607139037298,18104.627241465947,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,204.16634400113514,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,294056.86602225946,0.001,0.001,0.001,2782.6128056044327,0.001,0.001,236.43955209427028,0.001,0.001,0.001,0.001,0.001,0.001,1916.7221382357839,0.001,0.001,0.001,0.001,0.001,0.001,0.001,159.1914292005946,59732.617613113514,0.001,0.001,0.001,0.001,90127.75234095135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,337.80609083702706,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,488.10138304410805,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,641.016093365946
E08000007,0.001,234581.24792229192,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1251.291091120973,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,95.78174163016214,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,639.6322498336216,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4342.84696531681,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,94.24962914794594,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,74445.83974071892,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8873.402421196757,0.001,0.001,0.001,0.001,0.001,65440.97218395135,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,23225.34254089892,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,781.8715957632432,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000022,0.001,0.001,0.001,0.0,35.979931840432435,33186.05059463622,0.001,10410.951431575675,0.001,7282.97081868973,0.001,185741.45582790268,176.5388963379459,31501.715323864326,0.001,0.001,0.001,0.001,0.001,0.001,23256.973250209187,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,186833.703758773,0.001,0.001,168.33468111059457,0.001,0.001,0.001,0.001,1499.7898511397837,0.001,0.001,0.001,0.001,0.001,0.001,65426.14528896216,0.001,0.001,0.001,0.001,0.001,2166.7035877535136,0.001,0.001,0.001,0.001,55.55143322616217,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1985.074124135946,0.001,0.001,0.001,8563.520315922702,0.001,0.001,0.001,0.001,0.001,10.971902292,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8257.592049312432,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10105.023164965405,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8214.594053843784,0.001,NA,0.001,0.001,0.001,0.001,121427.32766312972,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66894.0078928919,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000017,0.001,1133.76323684,0.001,35.979931840432435,0.0,0.001,0.001,1423.0359580790812,122554.1716823081,345.4666532481081,472.03891347248646,2507.722172504865,216210.7250306865,0.001,324.41246236345944,0.001,0.001,0.001,0.001,0.001,9872.735143468108,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,707.687697834,0.001,0.001,15215.359637905947,0.001,0.001,0.001,0.001,0.001,0.001,414.3622919645405,0.001,0.001,0.001,0.001,33858.697397312426,0.001,0.001,0.001,0.001,0.001,740.2574438269189,0.001,0.001,0.001,120.690925212,818.0492195368648,0.001,367.7069957318919,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,289.96464300524326,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2019.4230975275677,0.001,16432.153486685405,16720.783709141622,0.001,0.001,106170.45271925406,0.001,53.426244944378375,0.001,0.001,0.001,0.001,31705.832244882164,0.001,245.68164997086487,0.001,0.001,0.001,0.001,0.001,0.001,0.001,176.09408948827027,10.082288592648649,0.001,0.001,0.001,0.001,0.001,39.09357978816217,0.001,0.001,290.2117579217297,0.001,0.001,0.001,1248.8693649394054,0.001,1579.2125852985405,0.001,0.001,0.001,0.001,1010.3540475466486,114.16709141675676,0.001,0.001,0.001,0.001,0.001,0.001,82.04215227351352,0.001,0.001,664.9368172818379,11613.412615198919,706.3038543016756,526.4041950995135,0.001,0.001,0.001,0.001,0.001,0.001,778.2142949992432,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2188.054316537946,0.001,NA,165.36930211275677,0.001,0.001,0.001,576.8156380627568,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,389.2059934662162,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000006,0.001,0.001,0.001,33186.05059463622,0.001,0.0,0.001,1044.1099451387026,0.001,0.001,0.001,40013.835737157846,0.001,160481.36906465405,0.001,0.001,0.001,0.001,0.001,0.001,1604.7642676632431,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,1593.6440964213512,0.001,0.001,0.001,0.001,0.001,0.001,0.001,52595.93882498378,0.001,0.001,0.001,0.001,0.001,0.001,23539.67271466973,0.001,0.001,0.001,0.001,0.001,389.996761198973,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,372.3527561618379,0.001,0.001,36.671853606594595,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3042.627120731514,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,838.0161047889729,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4264.21499889081,0.001,0.001,NA,0.001,0.001,0.001,0.001,123374.59320504325,13049.64450981838,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,39089.62594949838,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,942.4962914794594,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,189.04291111216213,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1905.0088911943244,0.001,0.001,0.001,0.001
E09000002,0.001,0.001,0.001,0.001,0.001,0.001,0.0,2755.281895841027,0.001,0.001,0.001,5285.491525746163,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2207.7740868735673,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4050.3617501634053,0.001,0.001,0.001,0.001,0.001,85180.5117128919,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,120710.69440531892,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3340.944247914,0.001,0.001,0.001,0.001,0.001,104391.22532055134,0.001,0.001,0.001,653.668377090054,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,17692.439560766485,0.001,0.001,0.001,0.001,0.001,0.001,0.001,18466.897709035133,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,356.88336238978377,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,366.6196900993514,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000012,0.001,0.001,0.001,10410.951431575675,1423.0359580790812,1044.1099451387026,2755.281895841027,0.0,35.63397095735135,114152.26452176756,0.001,130150.4842151027,3844.7621396466493,8817.060220237838,12746.681622205944,121.48169294475673,0.001,0.001,0.001,0.001,76373.33608931353,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,10066.473237993516,0.001,0.001,4060.938268589027,0.001,0.001,0.001,0.001,6160.476022041514,865.7918214020541,68.10487098367567,0.001,0.001,0.001,0.001,68213.60154692973,0.001,11.466132124972972,0.001,0.001,0.001,83312.32294425406,0.001,0.001,0.001,0.001,133.49147788599998,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,21873.129717884865,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,61516.78731014594,0.001,0.001,0.001,9244.56902575946,613.0426848196757,8563.520315922702,2542.0217229131895,0.001,0.001,40953.36664963946,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3251.142687262811,0.001,0.001,0.001,0.001,0.001,1193.762738562919,233.17763519664862,0.001,0.001,0.001,0.001,0.001,0.001,0.001,154550.61106897838,0.001,0.001,0.001,0.001,0.001,0.001,13.937281289837836,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184337.84310225945,0.001,0.001,0.001,0.001,0.001,5515.357821061892,0.001,10.082288592648649,0.001,0.001,0.001,3066.6466906140004,0.001,0.001,0.001,0.001,0.001,4051.00424894627,0.001,NA,0.001,0.001,50.36201997994595,0.001,1954.333028525027,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1467.9614498963242,882.6450587064325,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3039.4640498004865,0.001,0.001,0.001,0.001,3159.413630263027,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1992.8335325136213,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1857.8099421454053,0.001,0.001,0.001,0.001,2360.145144379135,2156.324761261081,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1897.9414045828107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,107.19845077183786,0.001
E09000018,0.001,0.001,0.001,0.001,122554.1716823081,0.001,0.001,35.63397095735135,0.0,0.001,0.001,7039.809740867026,123206.55506183243,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4312.155292689189,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,0.001,0.001,11011.93490847081,0.001,0.001,2125.4848196835674,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,14348.974740704325,0.001,0.001,0.001,0.001,0.001,34.250127425027024,0.001,0.001,0.001,0.001,177398.8562473189,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,403.39038967254055,0.001,0.001,40607.89999639135,0.001,0.001,10.477672459027026,0.001,0.001,0.001,0.001,0.001,0.001,6977.536781912433,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,172.48621170756758,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10.279980525837837,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3599.8218344252427,0.001,NA,2636.4690439943242,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
E09000014,0.001,0.001,0.001,7282.97081868973,345.4666532481081,0.001,0.001,114152.26452176756,0.001,0.0,0.001,21562.75338277784,569.8964204011352,0.001,92420.97876594595,2151.3824629313513,0.001,0.001,0.001,0.001,104297.32165228648,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA,0.001,218.64727810724324,0.001,7353.645684804864,0.001,0.001,1600.217353199892,0.001,0.001,0.001,0.001,0.001,0.001,940.3711031976757,0.001,0.001,0.001,0.001,73571.05293635676,0.001,0.001,0.001,0.001,0.001,15358.686289468107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6748.214139412974,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,44732.74218238378,0.001,0.001,0.001,8646.05669802919,0.001,0.001,0.001,0.001,0.001,248202.22211902702,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12009.290711410269,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,758.4945246636216,0.001,0.001,0.001,0.001,0.001,0.001,137390.95126815676,0.001,0.001,0.001,0.001,0.001,3202.2139337984863,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2578.3476156367024,0.001,NA,0.001,0.001,1289.4456342264866,0.001,831.047464144054,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,558.6774031926486,978.7727612196757,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,94.79328196421622,0.001,0.001,0.001,0.001,0.001,0.001,0.001,533.125720827946,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1799.3919758880002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,322.97919584783784,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12.25689985772973,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
