ltla	eigenCentral
E06000018	0.0010123048477373663
E09000023	0.13531700676639838
E09000022	0.17203761755160613
E06000043	0.0031228273898240835
E09000005	0.1363117461121688
E09000020	0.13983506787410277
E06000038	0.0060252276425674265
E08000030	0.0005323429700102139
E09000008	0.08848778499049846
E08000011	0.0003407952228708427
E09000027	0.04989064528693512
E09000018	0.05047668111262812
E07000173	0.0002158658143868447
E09000009	0.11803316753608357
E09000024	0.09204638707358301
E07000092	0.0009071625839600056
E07000180	0.00018178114061500553
E09000015	0.07288581695517264
E09000003	0.14304952724221306
E07000174	2.2071333159644874e-05
E07000085	0.0003206814838386545
E07000088	0.0001309992705921434
E08000022	7.989380358355276e-05
E07000091	7.373360945054149e-05
E07000081	0.00031627205932809396
E07000078	2.4532563459866572e-05
E08000018	0.00017386686572143628
E07000222	0.0005173553546658232
E08000015	8.64389803865809e-05
E08000029	0.0017762187483080795
E07000123	0.000810246759703828
E09000014	0.18135751929313443
E07000130	0.0003017643753520753
E09000030	0.23222302698330774
E06000011	8.326061472928874e-05
E06000036	0.0004865370512653775
E07000175	0.00034065899009802557
E07000084	0.0010147289529261149
E06000020	8.06009728293477e-06
E07000093	0.0001884777636904953
E07000033	1.2722010805057986e-05
E07000171	0.00015807589237239024
E06000045	0.0009261715867070351
E06000010	0.00028115815295796264
E06000031	0.002241213038269803
E07000170	5.505003398018173e-05
E06000056	0.0029688958364445218
E07000139	3.536670976282716e-05
E07000165	2.4464386368767023e-05
E08000028	0.0014859986174483948
E07000028	9.740340443287478e-05
E09000032	0.1901421795864037
E07000034	0.00021094408063092402
E07000039	5.1746486013082104e-05
E06000016	0.0009022785623420754
E06000042	0.0036752534242316705
E08000003	0.004343756966966646
E07000196	7.40856680982403e-05
E08000026	0.0009964710909257616
E09000019	0.2177588655392365
E07000129	0.0002250227176819834
E08000024	9.5831795668709e-05
E09000031	0.09370709684853606
E08000021	0.00045398021368192
E06000005	0.00045493581604938644
E06000047	0.00034672015742185703
E08000023	NA
E08000037	0.00140877864637625
E08000007	0.0015901869120558186
E07000138	0.00012645094155580176
E08000012	0.00159703061422953
E06000014	0.0013025836464257876
E06000015	0.0006627016824451156
E08000009	0.0016205544687545013
E08000036	0.0003648566602709783
E06000002	5.754814440480905e-06
E07000030	6.93703837632951e-07
E08000035	0.001397594059115854
E07000032	6.815806723526901e-05
E08000002	0.00028882451406474766
E07000236	5.506315279535003e-05
E08000017	0.001293261145953854
E07000106	0.000653119667534744
E07000209	0.0024423361222135846
E07000207	0.0048393549797942
E07000110	0.0007803356899529168
E09000006	0.07317652822510512
E07000086	0.0006405562378365585
E08000016	4.8803265201896515e-05
E06000052	5.472203687486175e-05
E06000023	0.0027050156937127425
E07000224	0.0004111037236636272
E06000008	1.2843699139507312e-05
E06000058	0.00042443692026820706
E06000039	0.00632324841569134
E09000021	0.021603984801875156
E08000027	0.0006432718889038632
E07000142	5.531944262759499e-06
E08000019	0.0007799484607399656
E06000044	0.0014800008961003645
E07000148	0.0006908829753946122
E07000144	0.00010567642135034899
E06000019	6.831092717446562e-06
E09000012	0.22254765864299375
E08000025	0.004373961446518175
E08000006	0.0019066579807661436
E07000221	5.166631953939796e-05
E06000054	0.0007763463937098957
E09000017	0.06621549928348948
E07000094	0.000511546145072691
E06000059	9.399445047856223e-05
E07000227	0.000818612802683837
E08000004	0.0004903384485284507
E06000004	5.4856427190124794e-06
E07000197	0.0003756934473549491
E07000220	0.00069312326668398
E06000041	0.0015757463584426955
E09000002	0.037885154974602445
E07000072	0.01605612207217121
E09000028	0.3930657420138939
E07000234	0.0004921062007702026
E08000001	0.0002217470656345038
E07000111	0.002785230668396269
E07000065	0.0005235406261959664
E06000060	0.007932204995002651
E07000146	0.00022102410641068664
E07000117	2.697063292453373e-06
E07000029	7.375010191651837e-08
E07000228	0.002096762810469733
E07000038	7.12628487611034e-05
E07000178	0.002274180094120517
E07000067	0.0005387222123372761
E06000057	3.622649062683008e-05
E09000025	0.17952982558656846
E07000070	0.0071818335729686225
E07000064	5.883994137838642e-06
E06000046	8.49295765279032e-06
E07000141	0.0006240503510804994
E07000076	0.0001363147939390746
E07000099	0.0013500414338204775
E08000032	0.00021158885814195669
E08000034	0.00014555194172417228
E07000118	2.418171951170467e-05
E08000033	2.1258283532246186e-05
E07000168	2.586258787413777e-06
E07000121	0.00020907284087107368
E07000137	4.947791263354082e-07
E07000096	0.0018351095806916316
E07000219	0.00026123713777575217
E07000008	0.0030271083587974476
E07000012	0.0003542164033735288
E07000037	3.479023370555878e-05
E07000189	5.524551457777217e-06
E07000031	2.6921492638167986e-05
E09000010	0.09407611048953111
E07000027	7.313700666899856e-07
E09000026	0.09491334826104475
