ltla	residual
E06000001	52.24027710041065
E06000002	57.39652980008076
E06000003	52.16125307324923
E06000004	55.61466644555126
E06000005	60.95791203065407
E06000006	77.84177314256421
E06000007	81.91141472747742
E06000008	67.5259059465596
E06000009	76.23888934818251
E06000010	57.93156477924661
E06000011	75.11923664222664
E06000012	48.20383869674101
E06000013	63.372759902823574
E06000014	75.43319570182314
E06000015	40.458918431117155
E06000016	0.1
E06000018	12.31332302941213
E06000019	54.62868558112931
E06000020	60.36191176099325
E06000021	94.23126022099628
E06000022	47.5475993745334
E06000023	23.053037687610995
E06000024	57.5384817152373
E06000025	33.10015150351704
E06000026	33.31842251867476
E06000030	54.42247506080511
E06000031	64.77906432281296
E06000032	50.700805015951246
E06000033	41.92264992904581
E06000034	41.04661619571894
E06000035	49.12287825354515
E06000036	51.64076829457532
E06000037	54.99534743652648
E06000038	58.45127613108447
E06000039	47.10188231292772
E06000040	47.320372950469626
E06000041	42.639875380775834
E06000042	45.11709771098376
E06000043	54.42093873671368
E06000044	53.91497971804978
E06000045	88.72273111501218
E06000046	58.88906562862254
E06000047	44.90804721741162
E06000049	113.77639523341315
E06000050	41.48922573840714
E06000051	60.23365352212798
E06000052	39.58112454035004
E06000054	38.03019221736992
E06000055	51.90964365433464
E06000056	28.507808443758595
E06000057	31.954830877817855
E06000058	70.63334522425187
E06000059	59.87433762361446
E06000060	25.880394211479715
E07000008	60.0024851439146
E07000010	56.149179044458066
E07000011	43.842627691204136
E07000012	45.6947802986269
E07000026	61.04416662286054
E07000027	69.21310563980661
E07000028	58.44977172408529
E07000029	64.10766585783361
E07000030	66.79348580140862
E07000031	78.85025149752425
E07000032	50.659890887277406
E07000033	65.84881808230139
E07000034	62.22236623849082
E07000037	68.5558245768856
E07000038	58.63405691708038
E07000039	54.67361673194769
E07000041	54.25202075339361
E07000044	48.349160777701705
E07000063	56.272181953361525
E07000064	49.96406085308099
E07000065	42.30461914872776
E07000066	36.26413171070308
E07000067	53.91251684382044
E07000070	19.042194389388925
E07000071	42.07739764483266
E07000072	46.57983888007649
E07000076	55.25982167050045
E07000078	56.971250937708625
E07000081	53.51911947358422
E07000083	57.929327992617964
E07000084	44.02754131978757
E07000085	60.29018951827323
E07000086	71.1595501093274
E07000088	59.288408236661894
E07000091	61.92989724624595
E07000092	53.712479414401294
E07000093	60.60835108337523
E07000094	55.998427566377025
E07000096	42.19681404610011
E07000098	50.39471500286364
E07000099	49.324636203747595
E07000103	49.01701167483831
E07000105	54.7140613977476
E07000106	46.780611234422295
E07000107	50.45569300730552
E07000108	62.59624704234432
E07000109	49.326802206253056
E07000110	53.12695069434057
