ltla	residual
E06000001	26.157265523183987
E06000002	34.455434947664045
E06000003	24.353641358365227
E06000004	26.51907177051561
E06000005	32.74687955497147
E06000006	34.76798585898022
E06000007	35.69706035413499
E06000008	31.70994495366608
E06000009	32.823042679580524
E06000010	28.775939147821322
E06000011	36.180665788670936
E06000012	22.407062536656376
E06000013	26.3212596698568
E06000014	30.86931035542173
E06000015	22.90484547700269
E06000016	10.776162060479493
E06000018	14.152004015575683
E06000019	20.28024772640194
E06000020	34.3946987677532
E06000021	35.48800139500898
E06000022	24.36272264258203
E06000023	18.15930275366575
E06000024	32.505214789576726
E06000025	17.63034003993482
E06000026	21.985238518457635
E06000030	24.506775814377438
E06000031	33.69824556195037
E06000032	24.855334156458994
E06000033	23.53015955402372
E06000034	27.285716980672493
E06000035	32.326664535737606
E06000036	25.23621295963021
E06000037	34.213922499574636
E06000038	29.323745920994217
E06000039	24.26504342478006
E06000040	28.79274958101163
E06000041	21.650367060297807
E06000042	32.163979006274324
E06000043	26.185753520064708
E06000044	24.71596045904371
E06000045	49.02330971644847
E06000046	29.89626299513234
E06000047	27.105183204199605
E06000049	31.752997297941334
E06000050	26.321367840896777
E06000051	32.867004373539174
E06000052	45.410975240635636
E06000054	31.050053822759498
E06000055	25.46410544569006
E06000056	13.608509911508706
E06000057	29.23237119374317
E06000058	38.81988016830669
E06000059	42.155089147653634
E06000060	17.978427424300612
E07000008	28.91124164047239
E07000010	23.666761149848803
E07000011	16.604209080715815
E07000012	21.111706650388477
E07000026	27.29380675908868
E07000027	27.690996475580068
E07000028	29.81391752862306
E07000029	28.785297592343955
E07000030	30.388795988624835
E07000031	31.709943856310183
E07000032	26.976200316425434
E07000033	28.016255051902473
E07000034	27.49937993125105
E07000037	33.3386933981821
E07000038	29.03163801781275
E07000039	24.220362104777855
E07000041	30.66629007561096
E07000044	31.598207142041588
E07000063	25.923476301531647
E07000064	28.670385782221363
E07000065	21.49646924524209
E07000066	26.34875419475236
E07000067	31.90586130178645
E07000070	14.692910150374212
E07000071	26.922605733613636
E07000072	26.169073689161888
E07000076	29.46870352461403
E07000078	25.96066961406771
E07000081	23.122170929134406
E07000083	25.82463261705711
E07000084	21.997087153546246
E07000085	27.05828935436486
E07000086	37.84220415414962
E07000088	24.564524780041186
E07000091	35.56663256881468
E07000092	28.075679114888107
E07000093	27.994997684391915
E07000094	30.236419387017804
E07000096	22.06809259900751
E07000098	20.820077412617795
E07000099	24.812730515390413
E07000103	24.634236563962702
E07000105	25.966856184790537
E07000106	26.093230151942038
E07000107	25.445003020903673
E07000108	29.331711313097102
E07000109	26.435097354740982
E07000110	27.178558918064176
E07000111	25.602003620496788
E07000112	32.08084625232799
E07000113	30.437040141623633
E07000114	28.48277022905424
E07000115	26.65318124114396
E07000116	28.156016421688694
E07000117	30.348851148477888
E07000118	30.95695298063348
E07000119	28.431897027281806
E07000120	27.256147827307316
E07000121	30.54009916834243
E07000122	30.792974119595456
E07000123	33.22435724788096
E07000124	30.76737423892816
E07000125	26.26455587622745
E07000126	30.910137914283595
E07000127	25.317863431145387
E07000128	28.49847663463845
E07000129	36.532368063487816
E07000130	12.213694352524548
E07000137	27.458498849422682
E07000138	30.414730411201035
E07000139	29.47939623739017
E07000141	19.501563326540836
E07000142	30.244397765147923
E07000144	24.12454891988008
E07000146	26.204001414286964
E07000148	40.20770166411234
E07000149	28.986042329694218
E07000150	24.072561201537475
E07000154	17.979266685131496
E07000164	27.492182369585173
E07000165	30.221602688239802
E07000168	32.57229838687845
E07000169	34.520387733514816
E07000170	22.712771298036134
E07000171	33.50938149819504
E07000173	24.246771639706232
E07000174	25.43804414320075
E07000175	29.683401091995094
E07000177	25.930610312863312
E07000178	29.66071439325087
E07000179	29.55060183784191
E07000180	29.207793527191807
E07000188	27.750832739912063
E07000189	25.449563725575217
E07000192	29.849064623176577
E07000193	22.369032438196015
E07000194	26.021411625765513
E07000195	26.46626083685878
E07000196	32.53595259170585
E07000197	29.618824171492
E07000198	26.87625270697739
E07000199	23.614288269780467
E07000202	24.226578576714264
E07000207	22.899467146294153
E07000209	24.661778368528076
E07000211	22.115727365414244
E07000213	25.714924136346752
E07000214	30.41771078631416
E07000216	22.22025965582445
E07000217	24.976164840504765
E07000219	26.87060869749642
E07000220	36.368730599764504
E07000221	21.85216409059683
E07000222	23.826022785089375
E07000224	26.13623564690089
E07000226	36.25329015800765
E07000227	22.79242240907564
E07000228	25.98338237014514
E07000234	26.13206661329275
E07000236	31.548734374143706
E07000237	25.775561242580462
E07000238	32.326593973563924
E07000239	30.22819895197895
E07000240	23.652597015636637
E07000241	25.17752421606486
E07000242	19.558140797111808
E07000243	31.075294806008216
E07000244	34.66274987097596
E07000245	27.50383783121088
E07000246	31.267183741785303
E08000001	31.337101474309705
E08000002	27.886542053207727
E08000003	44.19820800429079
E08000004	27.9342095501528
E08000005	37.110177089824326
E08000006	28.501985621543515
E08000007	35.324554952853134
E08000008	46.06198978175223
E08000009	34.07612872068338
E08000010	39.0046404102271
E08000011	37.59438510299873
E08000012	32.38830983637811
E08000013	34.284413485387624
E08000014	33.60910128625185
E08000015	38.4000139916639
E08000016	39.278038936761405
E08000017	28.768365856834837
E08000018	39.45078996366854
E08000019	34.25834185617544
E08000021	36.072251663072514
E08000022	32.30805328401016
E08000023	22.308097391713787
E08000024	32.72197337047582
E08000025	24.740555950591634
E08000026	29.134337280618183
E08000027	22.25971380492816
E08000028	26.456092943788033
E08000029	33.52139228656474
E08000030	27.2202368062173
E08000031	29.80481028355411
E08000032	39.54401223737658
E08000033	34.64822006945152
E08000034	33.852129163148604
E08000035	55.53134384064191
E08000036	40.098910725675886
E08000037	28.87136001991462
E09000001	27.329497872944984
E09000002	25.322036997075244
E09000003	24.93687420060803
E09000004	22.763338435604204
E09000005	18.333389163018737
E09000006	23.5021712329162
E09000007	25.378832687981173
E09000008	27.97169790347693
E09000009	22.069257944567337
E09000010	25.619763134768384
E09000011	27.78256742640867
E09000012	28.224207160424626
E09000013	29.963813396070663
E09000014	29.526746632209573
E09000015	19.159172987903375
E09000016	28.109872698407564
E09000017	31.79323999727881
E09000018	30.64272195160533
E09000019	20.423105806949835
E09000020	24.539826756131397
E09000021	23.770804498452684
E09000022	30.340012872405328
E09000023	21.886480103592127
E09000024	25.180986759068183
E09000025	28.155203303939345
E09000026	28.04399058494512
E09000027	19.89417183135598
E09000028	24.73221598641398
E09000029	27.21852750406511
E09000030	23.675514126263888
