ltla	betweenCentral
E06000019	0.004173781066211345
E08000003	0.16347309175994434
E08000007	0.01669512426484538
E09000022	0.018750395244419148
E09000017	0.178429140580535
E09000006	0.01195219123505976
E09000002	0.0
E09000012	0.04847277556440903
E09000018	0.03171441219249984
E09000014	0.0010434452665528363
E07000178	0.007240877758806045
E09000028	0.06864605071776386
E09000009	0.006323910706380826
E09000023	0.011066843736166444
E09000003	0.07572883070891039
E07000241	0.0
E06000006	0.007778410168848416
E07000246	0.002244988300765193
E08000031	0.0018339341048504393
E08000028	0.007873268829444127
E09000007	0.2428381711250237
E06000007	0.0
E08000018	0.0
E06000047	0.009485866059571238
E07000170	0.015620059444760638
E07000034	0.0025611838360842343
E08000035	0.0819578827546955
E07000174	0.0
E06000020	0.0
E07000065	0.014703092392335419
E08000023	NA
E06000009	0.0
E06000043	0.0014544994624675898
E06000011	0.0
E09000032	0.056061468412066016
E08000029	0.015367103016505406
E07000035	0.0003794346423828495
E09000005	0.0
E06000021	0.00199203187250996
E07000195	0.0
E06000013	0.007841649275912223
E07000198	0.0
E09000011	0.021659394169354328
E06000033	0.00018971732119142475
E07000098	0.0
E08000017	0.058812369569341674
E06000026	0.007841649275912223
E07000155	0.0
E07000245	0.015620059444760638
E09000033	0.24255359514323654
E08000014	0.007841649275912223
E06000042	0.0
E07000165	0.0
E08000032	0.009549105166635046
E07000124	0.0
E09000025	0.063650161259723
E07000139	0.007841649275912223
E07000151	0.013628027572250678
E07000237	0.009011572756592676
E06000045	0.14608233731739706
E09000027	0.00597609561752988
E06000024	0.005501802314551318
E06000056	0.03468665022449883
E08000022	0.0
E08000002	0.0
E08000019	0.01571491810535635
E07000085	0.004711313476253715
E06000035	0.0
E07000064	0.0057863782963384555
E07000228	0.023461708720672863
E07000110	0.0021185100866375766
E06000059	0.0
E09000026	0.022955795864162395
E06000046	0.007841649275912223
E08000027	0.0
E07000154	0.011003604629102636
E08000012	0.021311579080503382
E07000037	3.161955353190413e-05
E06000012	0.011256561057357868
E07000181	0.0
E07000216	0.0
E09000031	0.025295642825523303
E06000040	0.0006956301777018908
E06000041	0.0
E06000060	0.00044267374944665776
E09000013	0.019888699171567697
E07000076	0.0
E09000016	0.0019287927654461517
E09000015	0.001517738569531398
E07000012	0.00044267374944665776
E07000221	0.03427559602858407
E09000010	0.00022133687472332888
E08000026	0.02368304559539619
E07000092	0.0
E07000028	0.015620059444760638
E06000039	0.0
E07000180	0.007841649275912223
E07000179	0.07446404856763422
E07000227	0.01565167899829254
E07000109	0.0
E07000214	0.0
E07000147	0.015556820337696831
E06000055	0.022860937203566682
E07000175	0.037564029595902104
E07000070	0.047397710744324285
E08000025	0.10560930879655979
E06000016	0.07557073294125086
E08000024	0.007841649275912223
E06000057	0.0
E07000063	0.0
E07000075	0.008189464364763168
E06000034	0.014133940428761144
E07000217	0.11291342566242964
E07000212	0.006007715171061784
E06000036	0.0
E07000089	0.007841649275912223
E06000014	0.023493328274204767
E07000152	0.0006640106241699867
E06000054	0.09466894327452095
E09000030	0.01033959400493265
E07000105	0.003003857585530892
E06000023	0.045310820211218614
E07000086	3.161955353190413e-05
E07000090	0.0016125972301271104
E07000112	0.011825713020932143
E07000131	0.009549105166635046
E06000038	0.14778979320811989
E06000030	0.014576614178207803
E07000168	0.012300006323910706
E07000027	0.0
E08000001	0.0
E07000188	0.0
E07000099	0.0
E07000084	0.0017074558907228228
