ltla	betweenCentral
E06000019	1e-06
E08000003	0.12719755897046733
E08000007	0.007873268829444127
E09000022	1e-06
E09000017	0.11643900588123694
E09000006	0.017359134889015367
E09000002	0.002972238031998988
E09000012	0.004300259280338961
E09000018	0.019572503636248656
E09000014	0.04438594827041042
E07000178	1e-06
E09000028	0.15249320179599063
E09000009	0.037239929172200086
E09000023	1e-06
E09000003	0.01954088408271675
E07000241	1e-06
E06000006	1e-06
E07000246	0.04926326440270663
E08000031	0.005027509011572756
E08000028	1e-06
E09000007	0.24685385442357552
E06000007	0.015683298551824446
E08000018	0.023335230506545245
E06000047	1e-06
E07000170	0.015683298551824446
E07000034	6.323910706380825e-05
E08000035	0.08876399165243785
E07000174	0.00041105419591475366
E06000020	1e-06
E07000065	0.007873268829444127
E08000023	NA
E06000009	0.009675583380762662
E06000043	0.04025959653449693
E06000011	1e-06
E09000032	0.0783611585404414
E08000029	0.011509517485613102
E07000035	1e-06
E09000005	0.002276607854297097
E06000021	1e-06
E07000195	1e-06
E06000013	1e-06
E07000198	1e-06
E09000011	0.008758616328337443
E06000033	1e-06
E07000098	0.0028299500411054193
E08000017	0.06725479036236008
E06000026	1e-06
E07000155	1e-06
E07000245	0.019161449440333902
E09000033	0.16297508379181685
E08000014	0.007873268829444127
E06000042	0.02761177512173528
E07000165	1e-06
E08000032	0.014007462214633528
E07000124	1e-06
E09000025	0.02344589894390691
E07000139	1e-06
E07000151	0.03779327135900841
E07000237	1e-06
E06000045	0.04575349396066527
E09000027	0.020473660911907922
E06000024	0.02766710934041611
E06000056	0.0016125972301271104
E08000022	1e-06
E08000002	9.485866059571237e-05
E08000019	0.051065578954025165
E07000085	0.007873268829444127
E06000035	0.02191235059760956
E07000064	1e-06
E07000228	0.04484443179662303
E07000110	1e-06
E06000059	1e-06
E09000026	0.0008221083918295073
E06000046	0.007715171061784607
E08000027	1e-06
E07000154	0.023611901599949407
E08000012	0.04667046101309049
E07000037	0.0026560424966799467
E06000012	0.018971732119142475
E07000181	1e-06
E07000216	1e-06
E09000031	1e-06
E06000040	0.048899639537089735
E06000041	1e-06
E06000060	0.0005691519635742742
E09000013	0.0013122114715740213
E07000076	0.0001264782141276165
E09000016	0.007509643963827231
E09000015	0.0001264782141276165
E07000012	0.002434705621956618
E07000221	0.0820922658572061
E09000010	0.03153259975969139
E08000026	0.00018971732119142475
E07000092	1e-06
E07000028	0.007873268829444127
E06000039	1e-06
E07000180	0.007873268829444127
E07000179	0.024916208183140453
E07000227	0.011707139695187503
E07000109	0.016378928729526336
E07000214	1e-06
E07000147	0.015683298551824446
E06000055	0.032180800607095425
E07000175	0.02545374059318282
E07000070	0.10655789540251691
E08000025	0.05312084993359893
E06000016	0.0354534243976475
E08000024	0.007873268829444127
E06000057	1e-06
E07000063	0.0051223676721684685
E07000075	0.01565167899829254
E06000034	0.0889141845317144
E07000217	0.0373664073863277
E07000212	0.013738696009612344
E06000036	0.007873268829444127
E07000089	0.0344653133497755
E06000014	0.05969771706823499
