ltla	betweenCentral
E07000035	0.009302325581395349
E07000039	0.0
E07000193	0.0
E07000194	0.0002608128667680939
E09000025	0.0563790480330363
E07000070	0.0021734405564007827
E09000014	0.014344707672245164
E07000066	0.0
E09000029	0.0
E09000016	0.012095196696370355
E09000024	0.01692023473158009
E06000034	0.03376439904368616
E09000026	0.008226472505976962
E06000040	0.021962616822429906
E09000022	0.008737231036731146
E07000012	0.036339926103021086
E07000078	0.09683764399043686
E07000203	0.036731145403173224
E09000004	0.0
E07000148	0.0001738752445120626
E06000019	0.0
E07000215	0.0020430341230167357
E06000024	0.0
E07000043	0.0
E07000145	0.009171919148011302
E06000015	0.0
E07000224	0.0
E06000018	0.23087372310367313
E09000032	0.03576396435557488
E06000060	0.012605955227124538
E07000240	0.0
E07000228	0.010258639426211693
E07000090	0.0
E07000105	0.0
E07000149	0.0
E06000038	0.037785264073027604
E07000217	0.021734405564007825
E09000002	0.0
E09000031	0.009867420126059552
E06000042	0.08553575309715279
E07000222	0.0
E07000216	0.0
E07000202	0.0024994566398608997
E07000147	0.0
E07000144	0.0
E08000019	0.05976961530102152
E07000069	0.01683329710932406
E06000014	0.014214301238861117
E09000023	0.016463812214735928
E08000028	0.03529667463594871
E06000054	0.012475548793740491
E07000153	0.0
E07000214	0.0
E07000124	0.0
E07000093	0.010910671593131928
E07000011	0.00938926320365138
E09000012	0.2823081938708976
E09000003	0.07733101499673985
E09000015	0.0
E09000010	0.0
E09000005	8.69376222560313e-05
E07000098	0.00838948054770702
E06000051	0.0
E07000106	0.009302325581395349
E06000030	0.012214735926972397
E07000176	0.0
E08000032	0.007476635514018692
E06000047	0.009302325581395349
E08000036	0.0
E08000024	0.08459030645511846
E06000002	0.0
E09000007	0.17770049989132797
E07000137	0.06768093892632036
E09000033	0.31650728102586395
E06000033	0.018006955009780484
E09000013	0.0377743968702456
E07000225	0.009302325581395349
E09000028	0.09574005650945447
E09000017	0.07127798304716366
E09000021	0.02008259074114323
E07000091	0.0
E06000020	0.0
E09000018	0.009737013692675506
E07000130	0.0
E07000244	0.027646163877417952
E06000023	0.00969354488154749
E08000034	0.0227776570310802
E07000116	0.009302325581395349
E06000022	0.009345794392523366
E07000065	0.006650728102586394
E07000143	0.009302325581395349
E07000084	0.013605737883068899
E08000010	0.039621821343186266
E06000031	0.029950010867202784
E08000004	0.0
E07000112	0.06409476200825907
E07000109	0.0
E06000056	0.009302325581395349
E07000062	0.0019995653118887197
E07000165	0.0
E08000015	0.0
E06000035	0.0
E08000035	0.15006520321669203
E08000012	0.16116061725711803
E07000120	0.0
E07000083	0.0
E06000026	0.0
E07000177	0.02008259074114323
E06000039	0.0358183003694849
E07000168	0.01790915018474245
E07000212	0.023516626820256466
E07000089	0.01099760921538796
E08000026	0.0003042816778961096
E07000037	0.0
E08000016	0.0
E06000041	0.021603999130623778
E08000014	0.018561182351662684
E07000126	0.017300586828950228
E07000102	0.013301456205172788
E07000139	0.0
E07000123	0.009302325581395349
E07000008	0.004781569224081721
E07000138	0.005955227124538144
E07000235	0.009302325581395349
E06000059	0.007520104325146708
E07000061	0.0018256900673766572
E07000242	0.05924798956748533
E07000195	0.00669419691371441
E06000057	0.0
E08000037	0.0758530754183873
E07000096	0.0
E07000032	0.0
E09000030	0.013594870680286895
E07000087	0.0
E07000243	0.011519234948924147
E07000179	0.0
E07000074	0.005335796565963921
E07000086	0.00539013257987394
E06000058	0.0
E07000110	0.041903933927407086
E07000113	0.006042164746794175
E06000052	0.0
E07000041	0.02455987828732884
E06000043	0.01399695718322104
E07000107	0.036111714844599
E07000146	4.346881112801565e-05
E07000071	0.005172788524233862
E06000036	0.00021734405564007825
E07000207	0.0001738752445120626
E09000011	0.004825038035209737
E07000209	0.06698543794827212
E09000027	0.019571832210389047
E08000031	0.0
E09000006	0.017300586828950228
E07000188	0.0
E07000229	0.0
E06000045	0.03799174092588568
E07000211	0.008172136492066943
E07000063	0.0
E09000009	0.00021734405564007825
E08000025	0.0974788089545751
E07000134	0.0
E07000073	0.03480765051075853
E09000019	0.035981308411214954
E06000032	0.04033905672679852
E07000136	0.009302325581395349
E07000064	0.0
E06000005	0.009302325581395349
E08000022	0.0
E09000020	0.0004346881112801565
E07000085	0.0
E07000210	0.001738752445120626
E07000237	0.01538795913931754
E07000241	0.0
E06000012	0.0
E08000017	0.04798956748532928
E07000245	0.0001738752445120626
E06000010	0.0
E07000081	0.005650945446642034
E07000099	0.0
E07000079	0.009302325581395349
E07000213	0.011964790262986308
E07000221	0.037035427081069335
E07000199	0.10632471201912629
E07000042	0.0
E07000236	0.0
E06000016	0.007737448380786786
E07000076	0.0
E07000067	0.0
E08000003	8.69376222560313e-05
E06000011	0.0
E06000044	0.000738969789176266
E07000009	0.00938926320365138
E07000075	0.014551184525103239
E07000010	0.0
E08000008	0.009302325581395349
E07000114	0.0
E07000072	0.0013910019560965008
E08000029	0.1266572484242556
E06000037	0.003477504890241252
E07000227	0.0
E08000011	0.0
E07000141	0.12228863290589002
E07000142	0.0
E07000175	0.02038687241903934
E07000208	0.0
E06000050	0.0
E07000180	0.0
E08000033	0.008650293414475114
E06000025	0.0006520321669202348
E08000030	0.0
E07000108	0.0
E07000121	0.004890241251901761
E06000055	0.16572484242555965
E06000003	0.0
E06000013	0.012953705716148664
